essround,cntry,dweight,pweight,anweight,tvtot,sclmeet,wkhtot
5,BE,1,0.52861917,0.5278547,2,4,45
5,BE,1,0.52861917,0.76983714,3,5,666
5,BE,1,0.52861917,0.45563203,2,4,36
5,BE,1,0.52861917,0.4572112,4,4,40
5,BE,1,0.52861917,0.700714,0,7,20
5,BE,1,0.52861917,0.4756611,6,3,45
5,BE,1,0.52861917,0.5222227,1,6,42
5,BE,1,0.52861917,0.57606953,1,4,38
5,BE,1,0.52861917,1.0247589,3,6,43
5,BE,1,0.52861917,0.528857,1,5,666
5,BE,1,0.52861917,0.5278547,4,7,85
5,BE,1,0.52861917,0.4415809,2,6,50
5,BE,1,0.52861917,0.4572112,7,6,666
5,BE,1,0.52861917,0.45563203,6,5,40
5,BE,1,0.52861917,0.528857,1,7,666
5,BE,1,0.52861917,0.5278547,3,3,41
5,BE,1,0.52861917,0.4572112,2,6,20
5,BE,1,0.52861917,0.5278547,3,4,38
5,BE,1,0.52861917,0.76983714,2,5,42
5,BE,1,0.52861917,0.4756611,7,7,55
5,BE,1,0.52861917,0.6027221,7,1,45
5,BE,1,0.52861917,0.6304674,3,4,55
5,BE,1,0.52861917,0.59096634,7,6,44
5,BE,1,0.52861917,0.454878,2,6,30
5,BE,1,0.52861917,0.42781413,3,6,666
5,BE,1,0.52861917,0.45112953,7,2,43
5,BE,1,0.52861917,0.67861265,7,2,40
5,BE,1,0.52861917,0.59096634,6,5,50
5,BE,1,0.52861917,0.45112953,4,4,40
5,BE,1,0.52861917,0.46048385,3,6,48
5,BE,1,0.52861917,0.59096634,7,7,38
5,BE,1,0.52861917,0.59096634,5,5,48
5,BE,1,0.52861917,0.422606,6,5,38
5,BE,1,0.52861917,0.422606,7,6,666
5,BE,1,0.52861917,0.43136886,4,5,38
5,BE,1,0.52861917,0.422606,3,3,34
5,BE,1,0.52861917,0.454878,7,6,36
5,BE,1,0.52861917,0.68425125,6,4,32
5,BE,1,0.52861917,0.68425125,5,5,38
5,BE,1,0.52861917,0.6304674,5,6,666
5,BE,1,0.52861917,0.39286387,4,5,43
5,BE,1,0.52861917,0.39286387,7,4,45
5,BE,1,0.52861917,0.59096634,7,2,70
5,BE,1,0.52861917,0.39286387,6,5,20
5,BE,1,0.52861917,0.43136886,4,4,32
5,BE,1,0.52861917,0.635706,3,6,40
5,BE,1,0.52861917,0.454878,3,4,50
5,BE,1,0.52861917,0.59587675,3,5,40
5,BE,1,0.52861917,0.59587675,7,6,48
5,BE,1,0.52861917,0.41912344,2,5,40
5,BE,1,0.52861917,0.41912344,7,4,35
5,BE,1,0.52861917,0.41912344,3,6,38
5,BE,1,0.52861917,0.45112953,3,6,55
5,BE,1,0.52861917,0.45112953,3,4,40
5,BE,1,0.52861917,0.39286387,2,4,999
5,BE,1,0.52861917,0.39286387,3,4,36
5,BE,1,0.52861917,0.59096634,7,6,38
5,BE,1,0.52861917,0.635706,2,3,7
5,BE,1,0.52861917,0.43136886,2,6,45
5,BE,1,0.52861917,0.46431005,7,4,20
5,BE,1,0.52861917,0.3961282,6,4,38
5,BE,1,0.52861917,0.68425125,2,4,50
5,BE,1,0.52861917,0.59587675,7,7,24
5,BE,1,0.52861917,0.40101004,3,2,54
5,BE,1,0.52861917,0.46431005,2,7,39
5,BE,1,0.52861917,0.5123764,0,7,60
5,BE,1,0.52861917,0.66346806,0,4,666
5,BE,1,0.52861917,0.66346806,5,5,35
5,BE,1,0.52861917,0.45563203,2,4,8
5,BE,1,0.52861917,0.6645057,6,4,54
5,BE,1,0.52861917,0.5115763,4,7,41
5,BE,1,0.52861917,0.76983714,7,7,9
5,BE,1,0.52861917,0.76983714,2,3,10
5,BE,1,0.52861917,0.471023,1,5,40
5,BE,1,0.52861917,0.4572112,4,6,38
5,BE,1,0.52861917,0.67861265,4,7,60
5,BE,1,0.52861917,0.67861265,7,6,20
5,BE,1,0.52861917,0.59096634,2,5,64
5,BE,1,0.52861917,0.43136886,2,6,999
5,BE,1,0.52861917,0.454878,4,4,38
5,BE,1,0.52861917,0.4043421,2,6,20
5,BE,1,0.52861917,0.59587675,6,4,888
5,BE,1,0.52861917,0.6304674,4,7,666
5,BE,1,0.52861917,0.42781413,5,5,60
5,BE,1,0.52861917,0.46048385,6,6,32
5,BE,1,0.52861917,0.39286387,4,6,34
5,BE,1,0.52861917,0.43136886,2,7,40
5,BE,1,0.52861917,0.46431005,6,6,32
5,BE,1,0.52861917,0.454878,6,6,38
5,BE,1,0.52861917,0.4043421,5,6,34
5,BE,1,0.52861917,0.41912344,7,6,666
5,BE,1,0.52861917,0.45112953,2,7,70
5,BE,1,0.52861917,0.635706,5,6,666
5,BE,1,0.52861917,0.68425125,7,4,20
5,BE,1,0.52861917,0.6304674,1,6,666
5,BE,1,0.52861917,0.45112953,4,4,40
5,BE,1,0.52861917,0.39286387,2,5,32
5,BE,1,0.52861917,0.635706,7,7,40
5,BE,1,0.52861917,0.45112953,3,5,50
5,BE,1,0.52861917,0.39286387,5,3,52
5,BE,1,0.52861917,0.59096634,3,5,666
5,BE,1,0.52861917,0.422606,7,6,1
5,BE,1,0.52861917,0.422606,1,7,666
5,BE,1,0.52861917,0.43136886,7,4,32
5,BE,1,0.52861917,0.4043421,7,2,60
5,BE,1,0.52861917,0.59587675,6,6,666
5,BE,1,0.52861917,0.46048385,4,5,40
5,BE,1,0.52861917,0.454878,7,6,42
5,BE,1,0.52861917,0.59587675,6,5,20
5,BE,1,0.52861917,0.528857,0,6,666
5,BE,1,0.52861917,0.528857,2,6,50
5,BE,1,0.52861917,0.5278547,2,4,43
5,BE,1,0.52861917,0.5278547,2,6,45
5,BE,1,0.52861917,0.54568523,7,6,38
5,BE,1,0.52861917,0.54568523,4,4,39
5,BE,1,0.52861917,0.5296841,3,6,50
5,BE,1,0.52861917,0.4564972,4,5,40
5,BE,1,0.52861917,0.471023,7,1,27
5,BE,1,0.52861917,0.45563203,2,4,34
5,BE,1,0.52861917,0.471023,3,4,38
5,BE,1,0.52861917,0.45563203,4,5,38
5,BE,1,0.52861917,0.45563203,4,7,50
5,BE,1,0.52861917,0.45563203,6,6,30
5,BE,1,0.52861917,0.6645057,7,6,12
5,BE,1,0.52861917,0.6645057,7,6,40
5,BE,1,0.52861917,0.6645057,7,6,70
5,BE,1,0.52861917,0.6645057,7,4,45
5,BE,1,0.52861917,0.5115763,3,6,37
5,BE,1,0.52861917,0.44227153,6,5,40
5,BE,1,0.52861917,0.768635,2,6,888
5,BE,1,0.52861917,0.4121319,0,6,40
5,BE,1,0.52861917,0.66346806,4,7,666
5,BE,1,0.52861917,0.4564972,7,7,28
5,BE,1,0.52861917,0.4564972,7,4,28
5,BE,1,0.52861917,0.6845796,6,4,41
5,BE,1,0.52861917,0.44227153,2,3,48
5,BE,1,0.52861917,0.44227153,3,6,50
5,BE,1,0.52861917,0.768635,5,5,666
5,BE,1,0.52861917,0.471023,0,2,32
5,BE,1,0.52861917,0.6645057,7,6,666
5,BE,1,0.52861917,0.6304674,7,6,32
5,BE,1,0.52861917,0.67861265,7,6,53
5,BE,1,0.52861917,0.422606,1,7,65
5,BE,1,0.52861917,0.422606,3,4,50
5,BE,1,0.52861917,0.59587675,5,5,38
5,BE,1,0.52861917,0.45112953,3,7,95
5,BE,1,0.52861917,0.40101004,5,3,40
5,BE,1,0.52861917,0.40101004,6,4,36
5,BE,1,0.52861917,0.41912344,5,6,65
5,BE,1,0.52861917,0.39286387,5,2,40
5,BE,1,0.52861917,0.40101004,5,6,36
5,BE,1,0.52861917,0.635706,4,6,666
5,BE,1,0.52861917,0.422606,2,6,10
5,BE,1,0.52861917,0.46431005,3,5,31
5,BE,1,0.52861917,0.454878,2,6,38
5,BE,1,0.52861917,0.59587675,7,3,9
5,BE,1,0.52861917,0.41912344,4,7,39
5,BE,1,0.52861917,0.39286387,7,5,38
5,BE,1,0.52861917,0.422606,2,6,666
5,BE,1,0.52861917,0.43136886,0,6,38
5,BE,1,0.52861917,0.43136886,6,3,24
5,BE,1,0.52861917,0.46431005,0,6,22
5,BE,1,0.52861917,0.68425125,5,6,36
5,BE,1,0.52861917,0.46431005,3,5,19
5,BE,1,0.52861917,0.46431005,2,7,23
5,BE,1,0.52861917,0.3961282,5,2,38
5,BE,1,0.52861917,0.4043421,2,7,44
5,BE,1,0.52861917,0.40101004,7,5,38
5,BE,1,0.52861917,0.40101004,2,5,50
5,BE,1,0.52861917,0.39286387,6,6,43
5,BE,1,0.52861917,0.59587675,6,4,20
5,BE,1,0.52861917,0.39286387,5,4,52
5,BE,1,0.52861917,0.68425125,4,6,32
5,BE,1,0.52861917,0.454878,2,7,0
5,BE,1,0.52861917,0.45462716,3,4,38
5,BE,1,0.52861917,0.4756611,2,6,45
5,BE,1,0.52861917,0.5222227,4,6,38
5,BE,1,0.52861917,0.45462716,4,5,38
5,BE,1,0.52861917,1.3822808,3,5,49
5,BE,1,0.52861917,0.5278547,5,3,38
5,BE,1,0.52861917,0.45563203,5,6,50
5,BE,1,0.52861917,0.76983714,5,5,0
5,BE,1,0.52861917,0.76983714,3,7,50
5,BE,1,0.52861917,0.66346806,2,7,666
5,BE,1,0.52861917,0.768635,2,6,38
5,BE,1,0.52861917,0.79309297,7,7,56
5,BE,1,0.52861917,0.79309297,5,7,40
5,BE,1,0.52861917,0.76983714,4,5,38
5,BE,1,0.52861917,0.6645057,1,5,0
5,BE,1,0.52861917,0.768635,7,6,666
5,BE,1,0.52861917,0.54568523,5,5,38
5,BE,1,0.52861917,0.471023,4,5,15
5,BE,1,0.52861917,0.471023,2,7,38
5,BE,1,0.52861917,0.66346806,2,5,32
5,BE,1,0.52861917,0.45563203,6,6,42
5,BE,1,0.52861917,0.471023,3,4,666
5,BE,1,0.52861917,0.6645057,4,5,666
5,BE,1,0.52861917,0.768635,6,5,60
5,BE,1,0.52861917,0.66346806,4,6,666
5,BE,1,0.52861917,0.528857,5,6,45
5,BE,1,0.52861917,0.5123764,5,5,40
5,BE,1,0.52861917,0.66346806,7,7,666
5,BE,1,0.52861917,0.6845796,3,6,13
5,BE,1,0.52861917,0.471023,6,5,40
5,BE,1,0.52861917,0.79309297,5,4,38
5,BE,1,0.52861917,0.471023,1,4,38
5,BE,1,0.52861917,0.6645057,2,4,666
5,BE,1,0.52861917,0.768635,6,6,666
5,BE,1,0.52861917,0.528857,3,3,38
5,BE,1,0.52861917,0.5278547,7,6,45
5,BE,1,0.52861917,0.76983714,7,1,888
5,BE,1,0.52861917,0.76983714,6,5,888
5,BE,1,0.52861917,0.66346806,1,4,30
5,BE,1,0.52861917,0.4564972,6,4,666
5,BE,1,0.52861917,0.6845796,2,5,666
5,BE,1,0.52861917,0.6645057,6,1,888
5,BE,1,0.52861917,0.6645057,3,1,20
5,BE,1,0.52861917,0.6645057,7,1,30
5,BE,1,0.52861917,0.76983714,6,5,45
5,BE,1,0.52861917,0.66346806,7,6,666
5,BE,1,0.52861917,0.4572112,6,3,45
5,BE,1,0.52861917,0.6845796,7,5,20
5,BE,1,0.52861917,0.5278547,4,6,40
5,BE,1,0.52861917,0.54568523,7,6,40
5,BE,1,0.52861917,0.5278547,4,6,45
5,BE,1,0.52861917,0.5296841,0,6,70
5,BE,1,0.52861917,0.76983714,7,5,38
5,BE,1,0.52861917,0.4564972,4,7,12
5,BE,1,0.52861917,0.4564972,5,6,16
5,BE,1,0.52861917,0.768635,3,6,666
5,BE,1,0.52861917,0.5115763,2,7,666
5,BE,1,0.52861917,0.5123764,3,5,40
5,BE,1,0.52861917,0.76983714,3,4,45
5,BE,1,0.52861917,0.4564972,7,5,45
5,BE,1,0.52861917,0.4564972,7,5,35
5,BE,1,0.52861917,0.4415809,1,7,22
5,BE,1,0.52861917,0.45563203,7,6,24
5,BE,1,0.52861917,0.6845796,6,6,5
5,BE,1,0.52861917,0.45563203,1,4,37
5,BE,1,0.52861917,0.45563203,7,4,35
5,BE,1,0.52861917,0.4572112,5,6,31
5,BE,1,0.52861917,0.6645057,6,4,60
5,BE,1,0.52861917,0.44227153,6,6,30
5,BE,1,0.52861917,0.528857,2,6,38
5,BE,1,0.52861917,0.471023,6,7,37
5,BE,1,0.52861917,0.79309297,3,3,19
5,BE,1,0.52861917,0.45563203,3,5,60
5,BE,1,0.52861917,0.5296841,5,4,40
5,BE,1,0.52861917,0.54568523,4,6,40
5,BE,1,0.52861917,0.5296841,7,6,38
5,BE,1,0.52861917,0.4564972,5,7,666
5,BE,1,0.52861917,0.45563203,4,6,38
5,BE,1,0.52861917,0.45563203,0,4,50
5,BE,1,0.52861917,0.6645057,7,4,40
5,BE,1,0.52861917,0.6645057,4,4,45
5,BE,1,0.52861917,0.41912344,4,7,36
5,BE,1,0.52861917,0.39286387,7,6,38
5,BE,1,0.52861917,0.4043421,7,5,40
5,BE,1,0.52861917,0.46048385,3,6,45
5,BE,1,0.52861917,0.59096634,6,5,44
5,BE,1,0.52861917,0.43136886,2,4,45
5,BE,1,0.52861917,0.59587675,7,7,36
5,BE,1,0.52861917,0.46048385,3,6,36
5,BE,1,0.52861917,0.39286387,7,6,60
5,BE,1,0.52861917,0.43136886,2,5,40
5,BE,1,0.52861917,0.454878,2,7,38
5,BE,1,0.52861917,0.46431005,3,6,40
5,BE,1,0.52861917,0.3961282,7,7,50
5,BE,1,0.52861917,0.6304674,7,6,666
5,BE,1,0.52861917,0.39286387,7,5,50
5,BE,1,0.52861917,0.43136886,5,6,888
5,BE,1,0.52861917,0.454878,7,6,37
5,BE,1,0.52861917,0.3961282,7,6,666
5,BE,1,0.52861917,0.46048385,4,6,65
5,BE,1,0.52861917,0.46048385,3,6,25
5,BE,1,0.52861917,0.39286387,7,5,55
5,BE,1,0.52861917,0.635706,5,5,666
5,BE,1,0.52861917,0.454878,5,5,22
5,BE,1,0.52861917,0.4043421,7,4,33
5,BE,1,0.52861917,0.59587675,6,6,666
5,BE,1,0.52861917,0.59096634,5,6,50
5,BE,1,0.52861917,0.42781413,7,5,42
5,BE,1,0.52861917,0.635706,3,6,8
5,BE,1,0.52861917,0.46431005,2,3,46
5,BE,1,0.52861917,0.4043421,7,4,40
5,BE,1,0.52861917,0.454878,4,3,38
5,BE,1,0.52861917,0.45563203,7,6,40
5,BE,1,0.52861917,0.4572112,4,5,38
5,BE,1,0.52861917,0.6645057,3,6,40
5,BE,1,0.52861917,0.6645057,4,6,666
5,BE,1,0.52861917,0.5296841,7,7,48
5,BE,1,0.52861917,0.471023,1,5,20
5,BE,1,0.52861917,0.41912344,4,5,50
5,BE,1,0.52861917,0.39286387,7,5,38
5,BE,1,0.52861917,0.422606,3,6,666
5,BE,1,0.52861917,0.68425125,5,5,20
5,BE,1,0.52861917,0.59587675,7,1,38
5,BE,1,0.52861917,0.59587675,7,3,666
5,BE,1,0.52861917,0.768635,7,7,666
5,BE,1,0.52861917,0.528857,6,6,41
5,BE,1,0.52861917,0.5296841,7,6,38
5,BE,1,0.52861917,0.79309297,6,5,38
5,BE,1,0.52861917,0.45563203,3,4,40
5,BE,1,0.52861917,0.471023,3,7,40
5,BE,1,0.52861917,0.44227153,4,6,45
5,BE,1,0.52861917,0.79309297,1,5,40
5,BE,1,0.52861917,0.528857,3,6,45
5,BE,1,0.52861917,0.5123764,3,5,20
5,BE,1,0.52861917,0.4415809,2,6,40
5,BE,1,0.52861917,0.471023,3,4,5
5,BE,1,0.52861917,0.45563203,6,5,21
5,BE,1,0.52861917,0.44227153,4,2,28
5,BE,1,0.52861917,0.528857,3,6,40
5,BE,1,0.52861917,0.4415809,4,7,40
5,BE,1,0.52861917,0.471023,7,3,38
5,BE,1,0.52861917,0.45563203,3,5,28
5,BE,1,0.52861917,0.45563203,5,2,888
5,BE,1,0.52861917,0.6645057,3,4,888
5,BE,1,0.52861917,0.700714,3,5,666
5,BE,1,0.52861917,0.700714,5,7,42
5,BE,1,0.52861917,0.4756611,0,7,10
5,BE,1,0.52861917,0.4756611,4,5,42
5,BE,1,0.52861917,0.8878923,4,2,40
5,BE,1,0.52861917,0.57606953,2,6,40
5,BE,1,0.52861917,0.57606953,6,4,40
5,BE,1,0.52861917,1.7515228,2,5,0
5,BE,1,0.52861917,0.4121319,7,3,96
5,BE,1,0.52861917,0.45462716,3,4,70
5,BE,1,0.52861917,0.7729652,6,4,40
5,BE,1,0.52861917,0.4756611,2,6,42
5,BE,1,0.52861917,0.8087275,7,6,36
5,BE,1,0.52861917,0.8087275,4,6,40
5,BE,1,0.52861917,0.5222227,0,6,40
5,BE,1,0.52861917,0.5222227,6,5,22
5,BE,1,0.52861917,0.5296841,7,5,13
5,BE,1,0.52861917,0.5296841,7,7,38
5,BE,1,0.52861917,0.528857,1,7,666
5,BE,1,0.52861917,0.76983714,6,5,38
5,BE,1,0.52861917,0.5296841,7,3,666
5,BE,1,0.52861917,0.4564972,2,5,40
5,BE,1,0.52861917,0.471023,5,3,25
5,BE,1,0.52861917,0.76983714,5,4,46
5,BE,1,0.52861917,0.6645057,6,7,55
5,BE,1,0.52861917,0.4415809,3,6,37
5,BE,1,0.52861917,0.76983714,7,4,45
5,BE,1,0.52861917,0.6845796,2,7,666
5,BE,1,0.52861917,0.768635,2,6,0
5,BE,1,0.52861917,0.5115763,4,7,48
5,BE,1,0.52861917,0.54568523,4,5,888
5,BE,1,0.52861917,0.5123764,4,4,38
5,BE,1,0.52861917,0.66346806,2,6,24
5,BE,1,0.52861917,0.5278547,7,6,50
5,BE,1,0.52861917,0.45563203,1,7,0
5,BE,1,0.52861917,0.6645057,5,3,10
5,BE,1,0.52861917,0.6645057,4,6,25
5,BE,1,0.52861917,0.528857,1,7,666
5,BE,1,0.52861917,0.4415809,4,7,50
5,BE,1,0.52861917,0.700714,3,7,6
5,BE,1,0.52861917,0.45462716,3,3,48
5,BE,1,0.52861917,0.45462716,3,4,38
5,BE,1,0.52861917,1.3822808,5,4,38
5,BE,1,0.52861917,0.4756611,5,5,40
5,BE,1,0.52861917,0.8087275,5,2,80
5,BE,1,0.52861917,0.8087275,4,4,60
5,BE,1,0.52861917,0.6027221,3,5,39
5,BE,1,0.52861917,1.2530752,4,5,666
5,BE,1,0.52861917,0.42781413,3,2,42
