essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
11,AT,1.8968233,0.33091453,0.44862875,6,42
11,AT,2.0805652,0.33091453,0.9413507,4,38
11,AT,0.9475608,0.33091453,1.0020479,6,42
11,AT,1.4462273,0.33091453,0.34205598,4,44
11,AT,0.83968544,0.33091453,0.07454017,6,38
11,AT,0.98635733,0.33091453,0.23328903,5,38
11,AT,0.94756085,0.33091453,0.5238143,4,24
11,AT,0.87345386,0.33091453,0.15409446,6,45
11,AT,1.159529,0.33091453,0.31406826,6,38
11,AT,0.45688316,0.33091453,0.55597204,2,60
11,AT,0.6098981,0.33091453,0.16035862,6,33
11,AT,0.68042654,0.33091453,0.13517718,6,40
11,AT,0.69250387,0.33091453,0.17426597,6,38
11,AT,0.39378572,0.33091453,0.043200288,6,50
11,AT,0.74771136,0.33091453,0.37241134,77,40
11,AT,0.9137663,0.33091453,0.35914776,4,38
11,AT,1.3608531,0.33091453,0.34245372,4,38
11,AT,1.0828215,0.33091453,0.215119,5,777
11,AT,0.32879525,0.33091453,0.036070555,3,40
11,AT,0.45688316,0.33091453,0.4831552,4,40
11,AT,0.6854701,0.33091453,0.17249608,4,45
11,AT,0.48490664,0.33091453,0.40063697,3,666
11,AT,1.3096625,0.33091453,0.4629585,5,36
11,AT,3.516255,0.33091453,1.3236659,5,50
11,AT,0.340339,0.33091453,0.2658416,6,50
11,AT,1.8296943,0.33091453,0.6690131,4,30
11,AT,1.0159594,0.33091453,0.90948963,7,666
11,AT,0.872949,0.33091453,0.09154959,4,20
11,AT,0.43282503,0.33091453,0.08076826,3,666
11,AT,0.94841164,0.33091453,0.1594869,4,38
11,AT,1.1622558,0.33091453,0.27759907,6,50
11,AT,0.8648057,0.33091453,0.23768474,4,46
11,AT,0.62733126,0.33091453,0.06579067,6,45
11,AT,1.5751429,0.33091453,0.414147,5,40
11,AT,0.5368175,0.33091453,0.12696582,4,38
11,AT,0.43594596,0.33091453,0.038699605,6,40
11,AT,0.86565006,0.33091453,0.09078405,2,40
11,AT,0.5368175,0.33091453,0.17940208,6,38
11,AT,0.7602457,0.33091453,0.13412212,4,40
11,AT,1.0806355,0.33091453,0.21468475,6,43
11,AT,0.4364745,0.33091453,0.047883477,5,38
11,AT,0.32879525,0.33091453,0.08905684,5,33
11,AT,2.1405962,0.33091453,0.5062849,4,43
11,AT,0.41984272,0.33091453,0.04403058,4,45
11,AT,0.7798974,0.33091453,0.27568963,2,50
11,AT,0.43282506,0.33091453,0.08076826,5,25
11,AT,1.3078378,0.33091453,0.34386593,4,40
11,AT,0.47378042,0.33091453,0.5765341,4,45
11,AT,1.4280057,0.33091453,0.2967643,7,60
11,AT,2.7803075,0.33091453,0.7522798,6,666
11,AT,1.6548057,0.33091453,0.20661065,6,40
11,AT,0.8700288,0.33091453,0.07723378,5,43
11,AT,0.3978003,0.33091453,0.19322245,6,37
11,AT,0.55908823,0.33091453,0.11618819,7,55
11,AT,0.5811279,0.33091453,0.060945153,5,43
11,AT,0.92452425,0.33091453,0.8805413,4,20
11,AT,0.4073112,0.33091453,0.080918506,6,38
11,AT,1.073635,0.33091453,0.22311963,4,38
11,AT,0.32879528,0.33091453,0.05800591,7,38
11,AT,0.65053284,0.33091453,0.16370428,4,40
11,AT,0.9332868,0.33091453,0.0978774,6,60
11,AT,0.6670056,0.33091453,0.13251084,4,45
11,AT,1.538732,0.33091453,0.36393422,4,40
11,AT,0.9137663,0.33091453,0.44384092,6,42
11,AT,0.71400285,0.33091453,0.14184768,5,40
11,AT,0.3912093,0.33091453,0.065786615,6,40
11,AT,1.4504194,0.33091453,0.3430464,4,44
11,AT,1.2988544,0.33091453,0.63088864,5,40
11,AT,0.99414355,0.33091453,0.25017285,3,40
11,AT,0.6098981,0.33091453,0.22300445,5,37
11,AT,0.9484116,0.33091453,0.1594869,5,35
11,AT,0.48294935,0.33091453,0.22425073,4,30
11,AT,0.94756085,0.33091453,0.43998653,6,45
11,AT,0.6377034,0.33091453,0.30974963,4,45
11,AT,1.3101807,0.33091453,0.34448105,4,40
11,AT,0.6670056,0.33091453,0.13861534,6,666
11,AT,0.47378042,0.33091453,0.26190716,6,40
11,AT,0.44314238,0.33091453,0.04647404,3,40
11,AT,0.8841214,0.33091453,0.14867559,4,42
11,AT,0.8656501,0.33091453,0.16153651,3,666
11,AT,1.483479,0.33091453,0.29471585,4,40
11,AT,0.83893704,0.33091453,0.09203565,6,45
11,AT,0.43672693,0.33091453,0.054527547,6,42
11,AT,1.745898,0.33091453,0.21798408,4,40
11,AT,0.76981914,0.33091453,0.16540444,6,38
11,AT,0.45469967,0.33091453,0.04768604,4,888
11,AT,1.159529,0.33091453,0.12720636,6,45
11,AT,0.55606145,0.33091453,0.10376495,5,25
11,AT,1.2988544,0.33091453,1.3238645,7,45
11,AT,1.163636,0.33091453,0.6432616,5,38
11,AT,2.1640618,0.33091453,0.85056734,4,10
11,AT,0.4666434,0.33091453,0.08232505,6,23
11,AT,0.4512756,0.33091453,0.08421112,3,40
11,AT,0.6098981,0.33091453,0.076148786,5,41
11,AT,0.42728814,0.33091453,0.16794184,7,45
11,AT,0.93086755,0.33091453,0.31109202,5,32
11,AT,0.94756097,0.33091453,1.1030813,6,47
11,AT,0.47378042,0.33091453,0.23012803,2,39
11,AT,0.6989865,0.33091453,0.17589729,5,45
11,AT,1.0736351,0.33091453,0.21329416,4,38
11,AT,0.69250387,0.33091453,0.14391424,6,40
11,AT,1.4462273,0.33091453,0.24320082,4,40
11,AT,1.159529,0.33091453,0.20456384,6,777
11,AT,0.9408682,0.33091453,0.12498706,5,40
11,AT,1.0159594,0.33091453,0.52073646,6,666
11,AT,1.5597948,0.33091453,1.3238643,6,666
11,AT,0.96589863,0.33091453,0.5339524,5,20
11,AT,0.6670056,0.33091453,0.13251084,3,40
11,AT,0.45469967,0.33091453,0.08021802,7,37
11,AT,0.44314238,0.33091453,0.12002892,6,20
11,AT,0.54569674,0.33091453,0.1290659,4,43
11,AT,0.8567193,0.33091453,0.2026279,6,43
11,AT,0.8224978,0.33091453,0.6795601,3,35
11,AT,1.7682428,0.33091453,0.29735118,4,38
11,AT,0.53681755,0.33091453,0.18976213,5,40
11,AT,1.658749,0.33091453,0.9169618,6,48
11,AT,1.5605932,0.33091453,0.2624325,6,35
11,AT,0.51291066,0.33091453,0.106591724,5,40
11,AT,0.5403178,0.33091453,0.12779364,6,48
11,AT,0.51820904,0.33091453,0.24062319,4,20
11,AT,0.90654194,0.33091453,0.09945239,6,888
11,AT,0.87189186,0.33091453,0.23615955,2,40
11,AT,1.6209534,0.33091453,0.27258295,5,40
11,AT,1.112123,0.33091453,0.11663257,5,20
11,AT,0.65483123,0.33091453,0.13009207,6,30
11,AT,1.6681842,0.33091453,0.45184156,6,40
11,AT,1.0512191,0.33091453,0.093318276,5,40
11,AT,0.47378042,0.33091453,0.18621555,4,45
11,AT,1.2197962,0.33091453,0.26208702,5,50
11,AT,0.919781,0.33091453,0.10090476,5,43
11,AT,0.9408683,0.33091453,0.16598767,4,888
11,AT,2.780307,0.33091453,0.34713432,4,40
11,AT,0.71400285,0.33091453,0.23861705,6,38
11,AT,0.94756085,0.33091453,0.78288823,5,24
11,AT,1.1403683,0.33091453,0.11959475,4,38
11,AT,1.2931796,0.33091453,0.32542413,6,666
11,AT,1.0641344,0.33091453,0.19857514,6,5
11,AT,0.9926053,0.33091453,0.4821347,6,25
11,AT,0.4328124,0.33091453,0.21022843,5,56
11,AT,0.9750993,0.33091453,0.473632,6,44
11,AT,2.0973425,0.33091453,0.57643825,3,50
11,AT,0.57678473,0.33091453,0.11458715,6,50
11,AT,1.181357,0.33091453,0.20841457,3,666
11,AT,1.159529,0.33091453,0.12160441,6,38
11,AT,0.873454,0.33091453,0.0916025,4,38
11,AT,1.5606704,0.33091453,0.77732116,5,40
11,AT,0.5811279,0.33091453,0.13879953,4,42
11,AT,0.5486541,0.33091453,0.12976523,4,44
11,AT,1.8817364,0.33091453,0.40431282,4,25
11,AT,0.9641516,0.33091453,0.20036717,6,38
11,AT,1.473217,0.33091453,0.6665579,5,42
11,AT,0.6494271,0.33091453,0.30155244,6,20
11,AT,0.7803352,0.33091453,0.69855785,6,888
11,AT,0.45327097,0.33091453,0.049726196,6,40
11,AT,0.4350144,0.33091453,0.08117678,5,25
11,AT,0.4991056,0.33091453,0.09915493,6,888
11,AT,0.90939933,0.33091453,0.24631874,6,40
11,AT,0.6494272,0.33091453,0.38197234,6,8
11,AT,0.6098981,0.33091453,0.06690894,5,40
11,AT,0.38490957,0.33091453,0.040366948,6,40
11,AT,0.5560615,0.33091453,0.5296074,6,55
11,AT,0.90939933,0.33091453,0.24606065,6,40
11,AT,0.842804,0.33091453,1.3238645,5,777
11,AT,0.41370142,0.33091453,0.09881045,4,44
11,AT,1.0968796,0.33091453,0.2594296,5,45
11,AT,0.3849096,0.33091453,0.048057828,5,42
11,AT,0.53681755,0.33091453,0.27543792,6,38
11,AT,0.40374362,0.33091453,0.33357963,6,40
11,AT,0.9332868,0.33091453,0.102386475,6,50
11,AT,0.45688316,0.33091453,0.55597204,5,60
11,AT,0.96694636,0.33091453,0.19209859,5,38
11,AT,0.3849096,0.33091453,0.07182691,3,15
11,AT,1.8296943,0.33091453,0.49506894,6,666
11,AT,0.47420582,0.33091453,0.09420827,2,40
11,AT,0.38490957,0.33091453,0.0718269,5,8
11,AT,2.3396924,0.33091453,0.78191614,4,30
11,AT,1.3094236,0.33091453,0.3127494,4,40
11,AT,0.68042654,0.33091453,0.114422105,6,38
11,AT,1.1121229,0.33091453,0.11663257,5,38
11,AT,1.0736351,0.33091453,0.55087584,6,666
11,AT,0.5811279,0.33091453,0.05158767,7,40
11,AT,0.7272528,0.33091453,0.09080105,5,38
11,AT,1.9338928,0.33091453,0.32520747,4,43
11,AT,0.69352174,0.33091453,0.1441259,6,40
11,AT,1.0702981,0.33091453,0.17998353,4,30
11,AT,0.90654194,0.33091453,0.15993166,6,40
11,AT,0.40374362,0.33091453,0.18747275,6,39
11,AT,0.6494272,0.33091453,0.31544432,6,50
11,AT,0.7366085,0.33091453,0.24617158,4,9
11,AT,0.83893704,0.33091453,0.074473664,7,40
11,AT,0.69352174,0.33091453,0.23177232,6,38
11,AT,0.69250387,0.33091453,0.2314321,6,6
11,AT,0.46410987,0.33091453,0.55658126,7,39
11,AT,0.55908823,0.33091453,0.1868448,6,40
11,AT,0.43594596,0.33091453,0.076909386,7,40
11,AT,1.1121229,0.33091453,0.11663257,5,40
11,AT,0.47378042,0.33091453,0.27866265,4,46
11,AT,1.1181765,0.33091453,0.23237638,4,60
11,AT,0.65483123,0.33091453,0.13009207,4,42
11,AT,0.4991056,0.33091453,0.09915493,2,888
11,AT,0.41018692,0.33091453,0.07654385,5,60
11,AT,0.9025512,0.33091453,0.15922777,6,666
11,AT,0.98635733,0.33091453,0.16586807,5,40
11,AT,0.71400285,0.33091453,1.2882074,6,45
11,AT,0.4073112,0.33091453,0.080918506,4,43
11,AT,1.364956,0.33091453,0.69961554,7,666
11,AT,1.4504194,0.33091453,0.24390557,5,50
11,AT,0.9025512,0.33091453,0.15922777,4,40
11,AT,0.50232214,0.33091453,0.24399124,4,45
11,AT,1.3608531,0.33091453,0.48105443,4,20
11,AT,0.9245242,0.33091453,0.08207147,5,38
11,AT,1.7134386,0.33091453,0.57262444,6,38
11,AT,0.6670056,0.33091453,0.13251084,4,40
11,AT,0.5403178,0.33091453,0.27723357,4,41
11,AT,0.48490664,0.33091453,0.22515954,4,50
11,AT,0.41601872,0.33091453,0.045639355,4,34
11,AT,0.96589863,0.33091453,0.79804116,6,50
11,AT,1.1547288,0.33091453,0.31276816,6,39
11,AT,0.94756085,0.33091453,0.46025607,4,45
11,AT,1.9317974,0.33091453,0.89700294,5,30
11,AT,0.8146224,0.33091453,0.16929258,4,40
11,AT,1.0806355,0.33091453,0.38199866,4,666
11,AT,1.3796715,0.33091453,0.122475594,4,38
11,AT,0.39378572,0.33091453,0.04129785,7,28
11,AT,0.4512756,0.33091453,0.049507264,4,42
11,AT,0.7798974,0.33091453,0.38844255,5,10
11,AT,1.2197962,0.33091453,0.10828316,5,38
11,AT,0.8656501,0.33091453,0.23791668,3,42
11,AT,2.0319188,0.33091453,0.9193418,5,48
11,AT,1.5571986,0.33091453,0.30936122,5,40
11,AT,2.0010166,0.33091453,0.8144486,5,50
11,AT,1.6793709,0.33091453,0.2962739,4,40
11,AT,0.5487113,0.33091453,0.10900985,4,40
11,AT,0.581818,0.33091453,0.3216308,6,40
11,AT,0.9658987,0.33091453,0.79804116,4,888
11,AT,0.581818,0.33091453,0.6152736,5,40
11,AT,0.8729491,0.33091453,0.22952175,4,40
11,AT,0.8841213,0.33091453,0.18373565,7,38
11,AT,0.6575905,0.33091453,0.08210337,6,40
11,AT,0.51291066,0.33091453,0.18131082,5,20
11,AT,1.4718211,0.33091453,0.18376367,2,50
11,AT,1.1479118,0.33091453,0.22805028,6,43
11,AT,0.41018695,0.33091453,0.07236499,6,20
11,AT,0.49630266,0.33091453,0.5777586,6,50
11,AT,0.90939933,0.33091453,0.3325147,6,888
11,AT,1.483479,0.33091453,0.29471585,4,40
11,AT,0.53514904,0.33091453,0.27458155,6,38
11,AT,1.483479,0.33091453,0.30829272,6,40
11,AT,0.6465898,0.33091453,0.22856614,4,666
11,AT,2.619325,0.33091453,0.61951196,5,42
11,AT,0.58181804,0.33091453,0.6773098,6,888
11,AT,1.298437,0.33091453,0.60291135,5,35
11,AT,0.6465898,0.33091453,0.12845486,5,40
11,AT,0.8545763,0.33091453,0.3968104,6,24
11,AT,0.46410987,0.33091453,0.22543079,4,50
11,AT,1.1181765,0.33091453,0.23237638,4,45
11,AT,1.9045191,0.33091453,1.0528255,5,40
11,AT,0.8656501,0.33091453,0.31651816,3,35
11,AT,0.76981914,0.33091453,0.09611565,5,43
11,AT,0.5129107,0.33091453,0.12907189,4,30
11,AT,0.9137663,0.33091453,1.1119441,6,40
11,AT,2.3410053,0.33091453,1.201156,6,45
11,AT,1.2219335,0.33091453,0.4083661,6,25
11,AT,0.43240285,0.33091453,0.053987704,4,55
11,AT,2.2157118,0.33091453,0.24307518,5,39
11,AT,0.6854701,0.33091453,0.31014088,5,38
11,AT,0.9669464,0.33091453,0.19209859,5,40
11,AT,1.6459624,0.33091453,0.27678853,2,30
11,AT,2.1420085,0.33091453,0.42554206,4,30
11,AT,0.69352174,0.33091453,0.1441259,6,38
11,AT,0.43501446,0.33091453,0.045621652,5,30
11,AT,1.4504194,0.33091453,1.2984201,7,666
11,AT,0.27036247,0.33091453,0.13132241,3,40
11,AT,0.83203745,0.33091453,0.09127871,3,55
11,AT,1.0814499,0.33091453,0.52528965,5,45
11,AT,1.1535693,0.33091453,0.23973201,4,55
11,AT,1.073635,0.33091453,0.27017623,6,38
11,AT,1.073635,0.33091453,0.22311963,4,38
11,AT,2.6969385,0.33091453,1.3238643,5,35
11,AT,1.3096625,0.33091453,0.4376835,5,30
11,AT,1.3870435,0.33091453,0.7116839,6,44
11,AT,0.43672693,0.33091453,0.1200308,6,50
11,AT,0.48294935,0.33091453,0.5107198,4,38
11,AT,0.6996222,0.33091453,0.13899043,5,42
11,AT,0.45549974,0.33091453,0.047769975,5,38
11,AT,0.7366085,0.33091453,0.12386974,5,38
11,AT,0.60989815,0.33091453,0.107597955,5,30
11,AT,0.7227953,0.33091453,0.35108042,6,40
11,AT,0.45549974,0.33091453,0.056871403,5,70
11,AT,0.535149,0.33091453,0.0899917,5,10
11,AT,0.4991056,0.33091453,0.10372264,6,55
11,AT,1.070298,0.33091453,0.3576887,6,44
11,AT,0.43954623,0.33091453,0.21349965,6,38
11,AT,0.55606145,0.33091453,0.10376495,5,20
11,AT,0.9658987,0.33091453,0.46916294,6,40
11,AT,0.581818,0.33091453,0.6152736,5,45
11,AT,0.38012287,0.33091453,0.047460195,4,40
11,AT,1.6292447,0.33091453,0.27397722,4,35
11,AT,0.5486541,0.33091453,0.092262685,5,38
11,AT,2.2252185,0.33091453,0.44207376,5,40
11,AT,1.3094236,0.33091453,0.23100789,4,38
11,AT,0.5797645,0.33091453,0.27398005,7,666
11,AT,0.55908823,0.33091453,0.14069255,6,40
11,AT,2.2958236,0.33091453,1.0387454,5,37
11,AT,2.161271,0.33091453,0.51117456,6,41
11,AT,1.6681842,0.33091453,0.45184156,4,40
11,AT,0.90939933,0.33091453,0.23910579,4,50
11,AT,0.8700288,0.33091453,0.09544661,2,888
11,AT,0.680678,0.33091453,0.31606352,6,20
11,AT,0.99414355,0.33091453,0.1975018,6,40
11,AT,2.0988665,0.33091453,0.70143235,6,30
11,AT,0.43594596,0.33091453,0.038699605,6,40
11,AT,0.573956,0.33091453,1.0355334,6,40
11,AT,1.8199416,0.33091453,0.43044513,4,42
11,AT,0.60989803,0.33091453,0.06690893,4,40
11,AT,1.9283032,0.33091453,0.45607427,4,43
11,AT,0.919781,0.33091453,0.10090476,6,40
11,AT,0.5403178,0.33091453,0.27723357,6,38
11,AT,0.4820758,0.33091453,0.09577179,4,42
11,AT,0.6494271,0.33091453,0.30155244,5,24
11,AT,0.60989815,0.33091453,0.16519614,4,30
11,AT,2.224246,0.33091453,0.4779049,4,40
11,AT,0.49317867,0.33091453,0.102491125,5,40
11,AT,1.839562,0.33091453,0.22967838,4,40
11,AT,1.0828215,0.33091453,0.56376016,5,40
11,AT,1.4293895,0.33091453,0.7326417,6,38
11,AT,1.1636361,0.33091453,1.3165886,3,40
11,AT,0.7803352,0.33091453,0.2758444,6,50
11,AT,1.5571986,0.33091453,0.32361266,4,40
11,AT,1.448848,0.33091453,1.3238642,4,40
11,AT,1.3096625,0.33091453,0.4629585,4,40
11,AT,0.46543378,0.33091453,0.16452838,5,666
11,AT,1.0828215,0.33091453,0.4899222,7,37
11,AT,1.6793709,0.33091453,0.14908034,3,20
11,AT,1.159529,0.33091453,0.12160441,4,38
11,AT,0.8567194,0.33091453,0.28631225,6,28
11,AT,1.9396266,0.33091453,1.3238645,5,40
11,AT,0.3775131,0.33091453,0.14837846,6,39
11,AT,1.2342038,0.33091453,0.13539863,6,60
11,AT,0.52560955,0.33091453,0.055122692,5,40
11,AT,3.0025322,0.33091453,1.3238642,6,35
11,AT,1.2197962,0.33091453,0.22762254,2,40
11,AT,0.65053284,0.33091453,0.12923826,6,40
11,AT,0.36139765,0.33091453,0.17554021,7,40
11,AT,0.53681755,0.33091453,0.0902723,5,38
11,AT,0.92821974,0.33091453,0.45086157,6,40
11,AT,1.361356,0.33091453,0.66124743,6,45
11,AT,0.99821126,0.33091453,0.19830987,5,40
11,AT,1.9501988,0.33091453,1.3238643,6,888
11,AT,1.7134386,0.33091453,0.87915576,5,38
11,AT,0.4820758,0.33091453,0.09577179,4,43
11,AT,1.5546271,0.33091453,1.2143338,6,666
11,AT,0.54072493,0.33091453,0.29891464,6,45
11,AT,1.3608531,0.33091453,0.6975137,7,666
11,AT,0.38490957,0.33091453,0.042226527,6,50
11,AT,0.87345386,0.33091453,0.18767118,6,38
11,AT,0.7438183,0.33091453,0.14777084,4,44
11,AT,1.073635,0.33091453,0.18054458,4,30
11,AT,0.87189186,0.33091453,0.095651016,3,40
11,AT,0.7227953,0.33091453,0.35108042,3,40
11,AT,1.1813571,0.33091453,0.10487097,6,38
11,AT,0.55908823,0.33091453,0.19763449,2,60
11,AT,0.9137663,0.33091453,0.75496703,5,20
11,AT,0.8320375,0.33091453,0.15526402,2,18
11,AT,1.2219335,0.33091453,0.2890063,6,80
11,AT,1.3294271,0.33091453,0.360087,4,26
11,AT,0.3912094,0.33091453,0.07771961,2,45
11,AT,0.42728814,0.33091453,0.35303208,5,40
11,AT,0.88628477,0.33091453,0.07867683,5,20
11,AT,0.9641516,0.33091453,0.19154358,4,40
11,AT,0.3849096,0.33091453,0.07182691,4,30
11,AT,2.0973427,0.33091453,1.0996906,5,40
11,AT,1.8490484,0.33091453,0.32620826,6,20
11,AT,0.55606145,0.33091453,0.14620349,6,40
11,AT,0.36139765,0.33091453,0.29859263,3,38
11,AT,0.7698192,0.33091453,0.08073391,5,60
11,AT,0.5797645,0.33091453,0.05146658,6,35
11,AT,1.3870435,0.33091453,0.2882518,3,40
11,AT,1.2718351,0.33091453,0.32005274,5,40
11,AT,1.658749,0.33091453,0.9169618,6,26
11,AT,1.2546624,0.33091453,0.29966998,5,50
11,AT,1.2931796,0.33091453,0.64409244,6,20
11,AT,1.3709402,0.33091453,0.28490525,3,38
11,AT,0.6098981,0.33091453,0.1676253,6,40
11,AT,1.9006141,0.33091453,0.16872005,7,6
11,AT,0.9137663,0.33091453,0.9663104,5,888
11,AT,0.9658987,0.33091453,0.79804116,6,888
11,AT,0.5264096,0.33091453,0.055206582,6,40
11,AT,1.0702981,0.33091453,0.3576887,5,38
11,AT,1.159529,0.33091453,0.12160441,6,38
