Country Code,Country Name,wkhtot,tvtot_hours,sclmeet,n_respondents,year,wkhtot_imputed,tvtot_hours_imputed,sclmeet_imputed
PRT,Portugal,38.99223849928313,1.9327267422892027,5.796799718329342,0.0,2013,True,True,True
PRT,Portugal,40.46190144753401,1.6778977286362646,5.759181943562531,1265.0,2014,False,False,False
PRT,Portugal,41.59885294013881,1.6778977286362646,5.816025120286847,0.0,2015,True,True,True
PRT,Portugal,42.73580443274361,1.6778977286362646,5.872868297011163,1270.0,2016,False,True,False
PRT,Portugal,42.20807768464524,1.6778977286362646,5.748040807653,0.0,2017,True,True,True
PRT,Portugal,41.680350936546866,1.6778977286362646,5.623213318294838,1055.0,2018,False,True,False
PRT,Portugal,40.438128156575445,1.6778977286362646,5.529141156642936,0.0,2019,True,True,True
PRT,Portugal,39.195905376604024,1.6778977286362646,5.435068994991034,1838.0,2020,False,True,False
PRT,Portugal,39.90579718916668,1.6778977286362646,5.5592429174342435,0.0,2021,True,True,True
PRT,Portugal,40.615689001729336,1.6778977286362646,5.683416839877452,1373.0,2022,False,True,False
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2002,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2003,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2004,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2005,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2006,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2007,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,2146.0,2008,False,False,False
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2009,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2010,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2011,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2012,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2013,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2014,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2015,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2016,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2017,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2018,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2019,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2020,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2021,True,True,True
ROU,Romania,44.66764552212491,2.4637468027016065,3.89355154758087,0.0,2022,True,True,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2002,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2003,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2004,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2005,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2006,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2007,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2008,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2009,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2010,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2011,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2012,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2013,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2014,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2015,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2016,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,0.0,2017,True,False,True
SRB,Serbia,42.62057410978334,,5.34775602700972,2043.0,2018,False,False,False
SRB,Serbia,42.180446287889524,,5.3278742372782135,0.0,2019,True,False,True
SRB,Serbia,41.7403184659957,,5.307992447546707,0.0,2020,True,False,True
SRB,Serbia,41.30019064410188,,5.2881106578152,0.0,2021,True,False,True
SRB,Serbia,40.860062822208064,,5.2682288680836935,1563.0,2022,False,False,False
SVK,Slovakia,42.41475644699142,1.954261363636364,4.9703196347031975,0.0,2002,True,True,True
SVK,Slovakia,42.41475644699142,1.954261363636364,4.9703196347031975,0.0,2003,True,True,True
SVK,Slovakia,42.41475644699142,1.954261363636364,4.9703196347031975,0.0,2004,True,True,True
SVK,Slovakia,42.41475644699142,1.954261363636364,4.9703196347031975,0.0,2005,True,True,True
SVK,Slovakia,42.41475644699142,1.954261363636364,4.9703196347031975,1766.0,2006,False,False,False
SVK,Slovakia,42.03196359551232,1.9893330663593434,4.819287358500893,0.0,2007,True,True,True
SVK,Slovakia,41.649170744033235,2.024404769082323,4.668255082298589,1810.0,2008,False,False,False
SVK,Slovakia,42.9336736197003,2.094467830595624,4.716748804506582,0.0,2009,True,True,True
SVK,Slovakia,44.21817649536737,2.164530892108925,4.765242526714576,1856.0,2010,False,False,False
SVK,Slovakia,42.44658816238983,2.197917676851048,4.792522785431268,0.0,2011,True,True,True
SVK,Slovakia,40.67499982941229,2.231304461593171,4.819803044147962,1847.0,2012,False,False,False
SVK,Slovakia,40.475780441865886,2.231304461593171,4.797871440275506,0.0,2013,True,True,True
SVK,Slovakia,40.27656105431948,2.231304461593171,4.77593983640305,0.0,2014,True,True,True
SVK,Slovakia,40.07734166677308,2.231304461593171,4.754008232530594,0.0,2015,True,True,True
SVK,Slovakia,39.87812227922667,2.231304461593171,4.732076628658137,0.0,2016,True,True,True
SVK,Slovakia,39.678902891680266,2.231304461593171,4.710145024785682,0.0,2017,True,True,True
SVK,Slovakia,39.47968350413386,2.231304461593171,4.688213420913225,1083.0,2018,False,True,False
SVK,Slovakia,39.482043686187616,2.231304461593171,4.622954892940108,0.0,2019,True,True,True
SVK,Slovakia,39.48440386824137,2.231304461593171,4.557696364966991,1418.0,2020,False,True,False
SVK,Slovakia,41.27786383830109,2.231304461593171,4.640240675012573,0.0,2021,True,True,True
SVK,Slovakia,43.071323808360795,2.231304461593171,4.722784985058156,1442.0,2022,False,True,False
SVN,Slovenia,45.85878216427079,1.504595644155839,4.587355587193182,1519.0,2002,False,False,False
SVN,Slovenia,45.44386538426504,1.502425630325865,4.5801425407350225,0.0,2003,True,True,True
SVN,Slovenia,45.028948604259284,1.5002556164958907,4.572929494276863,0.0,2004,True,True,True
SVN,Slovenia,44.61403182425354,1.4980856026659164,4.565716447818703,0.0,2005,True,True,True
SVN,Slovenia,44.19911504424778,1.4959155888359423,4.558503401360544,1476.0,2006,False,False,False
SVN,Slovenia,43.78308785238893,1.532137478391681,4.534349153797602,0.0,2007,True,True,True
SVN,Slovenia,43.36706066053008,1.5683593679474195,4.51019490623466,1286.0,2008,False,False,False
SVN,Slovenia,43.37121618639151,1.5687836404568563,4.5774184489903815,0.0,2009,True,True,True
SVN,Slovenia,43.375371712252935,1.5692079129662933,4.644641991746103,1403.0,2010,False,False,False
SVN,Slovenia,42.54441274479389,1.5461734855508547,4.663538478329505,0.0,2011,True,True,True
SVN,Slovenia,41.71345377733485,1.5231390581354158,4.682434964912906,1257.0,2012,False,False,False
SVN,Slovenia,43.00647806103159,1.5469758551009545,4.6569682500012295,0.0,2013,True,True,True
SVN,Slovenia,44.29950234472834,1.5708126520664931,4.631501535089553,1224.0,2014,False,False,False
SVN,Slovenia,43.94732673150998,1.5708126520664931,4.637912752746676,0.0,2015,True,True,True
SVN,Slovenia,43.595151118291625,1.5708126520664931,4.644323970403799,1307.0,2016,False,True,False
SVN,Slovenia,43.51570083840602,1.5708126520664931,4.635312161692058,0.0,2017,True,True,True
SVN,Slovenia,43.436250558520406,1.5708126520664931,4.626300352980317,1318.0,2018,False,True,False
SVN,Slovenia,43.14443273873192,1.5708126520664931,4.632222374949158,0.0,2019,True,True,True
SVN,Slovenia,42.85261491894343,1.5708126520664931,4.6381443969179985,1252.0,2020,False,True,False
SVN,Slovenia,41.65308866266776,1.5708126520664931,4.636744084633415,0.0,2021,True,True,True
SVN,Slovenia,40.453562406392095,1.5708126520664931,4.635343772348833,1248.0,2022,False,True,False
ESP,Spain,41.82264147224605,2.06478012395924,5.346886025656181,1729.0,2002,False,False,False
ESP,Spain,41.878925922488705,1.9972850929694301,5.387432395442776,0.0,2003,True,True,True
ESP,Spain,41.93521037273137,1.92979006197962,5.427978765229371,0.0,2004,True,True,True
ESP,Spain,41.99149482297403,1.8622950309898099,5.468525135015967,0.0,2005,True,True,True
ESP,Spain,42.04777927321669,1.7948,5.509071504802562,1876.0,2006,False,False,False
ESP,Spain,41.956260230387485,1.7873638293231846,5.465222562060079,0.0,2007,True,True,True
ESP,Spain,41.86474118755828,1.7799276586463693,5.421373619317595,2576.0,2008,False,False,False
ESP,Spain,41.75941786433032,1.776231879589243,5.378301916807537,0.0,2009,True,True,True
ESP,Spain,41.654094541102346,1.7725361005321165,5.3352302142974795,1885.0,2010,False,False,False
ESP,Spain,41.571270261164116,1.7515289787670214,5.295578759606803,0.0,2011,True,True,True
ESP,Spain,41.48844598122589,1.7305218570019263,5.255927304916126,1889.0,2012,False,False,False
ESP,Spain,41.54466568621958,1.7735445319222387,5.240703325619962,0.0,2013,True,True,True
ESP,Spain,41.600885391213275,1.8165672068425511,5.225479346323798,1925.0,2014,False,False,False
ESP,Spain,41.41988154521951,1.8165672068425511,5.232111203420865,0.0,2015,True,True,True
ESP,Spain,41.23887769922575,1.8165672068425511,5.2387430605179315,1958.0,2016,False,True,False
ESP,Spain,40.44274978325498,1.8165672068425511,5.249734550622846,0.0,2017,True,True,True
ESP,Spain,39.64662186728422,1.8165672068425511,5.260726040727761,1668.0,2018,False,True,False
ESP,Spain,39.68863772268067,1.8165672068425511,5.260048458007185,0.0,2019,True,True,True
ESP,Spain,39.73065357807711,1.8165672068425511,5.259370875286611,0.0,2020,True,True,True
ESP,Spain,39.77266943347355,1.8165672068425511,5.258693292566036,0.0,2021,True,True,True
ESP,Spain,39.81468528887,1.8165672068425511,5.258015709845461,1844.0,2022,False,True,False
SWE,Sweden,38.57323893446244,1.6601957748786802,5.33232512214865,1999.0,2002,False,False,False
SWE,Sweden,38.525929200846825,1.6522080980333609,5.323361183252193,0.0,2003,True,True,True
SWE,Sweden,38.47861946723121,1.6442204211880416,5.314397244355736,0.0,2004,True,True,True
SWE,Sweden,38.4313097336156,1.6362327443427225,5.305433305459279,0.0,2005,True,True,True
SWE,Sweden,38.383999999999986,1.6282450674974032,5.296469366562822,1927.0,2006,False,False,False
SWE,Sweden,38.438937471974086,1.615042943393719,5.345039563736513,0.0,2007,True,True,True
SWE,Sweden,38.49387494394818,1.6018408192900346,5.393609760910205,1830.0,2008,False,False,False
SWE,Sweden,38.15468334962646,1.6210655565176677,5.41996297681205,0.0,2009,True,True,True
SWE,Sweden,37.81549175530474,1.6402902937453008,5.446316192713896,1497.0,2010,False,False,False
SWE,Sweden,38.124834071281875,1.6263123674644917,5.494312247289788,0.0,2011,True,True,True
SWE,Sweden,38.43417638725901,1.6123344411836829,5.54230830186568,1847.0,2012,False,False,False
SWE,Sweden,38.38518108372171,1.5780229149641478,5.511489558923978,0.0,2013,True,True,True
SWE,Sweden,38.336185780184415,1.5437113887446128,5.480670815982277,1791.0,2014,False,False,False
SWE,Sweden,37.62704863584939,1.5437113887446128,5.529009149893366,0.0,2015,True,True,True
SWE,Sweden,36.917911491514374,1.5437113887446128,5.577347483804455,1551.0,2016,False,True,False
SWE,Sweden,37.32224584814762,1.5437113887446128,5.532726833500348,0.0,2017,True,True,True
SWE,Sweden,37.72658020478086,1.5437113887446128,5.488106183196241,1539.0,2018,False,True,False
SWE,Sweden,37.46347064428253,1.5437113887446128,5.486275151810152,0.0,2019,True,True,True
SWE,Sweden,37.2003610837842,1.5437113887446128,5.484444120424062,0.0,2020,True,True,True
SWE,Sweden,36.93725152328587,1.5437113887446128,5.482613089037972,0.0,2021,True,True,True
SWE,Sweden,36.674141962787544,1.5437113887446128,5.480782057651883,1230.0,2022,False,True,False
CHE,Switzerland,37.85637034448231,1.3639666596262074,5.253477214684756,2040.0,2002,False,False,False
CHE,Switzerland,38.23384662803437,1.3714220274428948,5.26993052742155,0.0,2003,True,True,True
CHE,Switzerland,38.61132291158643,1.378877395259582,5.286383840158344,0.0,2004,True,True,True
CHE,Switzerland,38.98879919513849,1.3863327630762692,5.302837152895137,0.0,2005,True,True,True
CHE,Switzerland,39.366275478690554,1.3937881308929565,5.319290465631931,1804.0,2006,False,False,False
CHE,Switzerland,38.828588100371995,1.4326032523749195,5.272840924744915,0.0,2007,True,True,True
CHE,Switzerland,38.290900722053436,1.4714183738568827,5.226391383857899,1819.0,2008,False,False,False
CHE,Switzerland,38.69520436139891,1.4361254389259397,5.224285996291119,0.0,2009,True,True,True
CHE,Switzerland,39.099508000744386,1.4008325039949967,5.22218060872434,1506.0,2010,False,False,False
CHE,Switzerland,38.91919347672885,1.3704012732963338,5.167290481034651,0.0,2011,True,True,True
CHE,Switzerland,38.73887895271332,1.339970042597671,5.112400353344961,1493.0,2012,False,False,False
CHE,Switzerland,37.55455573068878,1.3385090798976798,5.133506006309357,0.0,2013,True,True,True
CHE,Switzerland,36.370232508664245,1.3370481171976887,5.154611659273753,1532.0,2014,False,False,False
CHE,Switzerland,36.41914796191162,1.3370481171976887,5.169630045154616,0.0,2015,True,True,True
CHE,Switzerland,36.46806341515899,1.3370481171976887,5.1846484310354795,1525.0,2016,False,True,False
CHE,Switzerland,36.519576823837305,1.3370481171976887,5.198720792363495,0.0,2017,True,True,True
CHE,Switzerland,36.57109023251562,1.3370481171976887,5.21279315369151,1542.0,2018,False,True,False
CHE,Switzerland,36.056913374313446,1.3370481171976887,5.123508137881501,0.0,2019,True,True,True
CHE,Switzerland,35.54273651611127,1.3370481171976887,5.0342231220714915,1523.0,2020,False,True,False
CHE,Switzerland,35.749848099956196,1.3370481171976887,5.07934301480168,0.0,2021,True,True,True
CHE,Switzerland,35.95695968380112,1.3370481171976887,5.124462907531869,1384.0,2022,False,True,False
GBR,United Kingdom,38.029031750782906,2.3417642101782916,5.092879387549764,2052.0,2002,False,False,False
GBR,United Kingdom,37.92933871908539,2.337419062355825,5.093792428251124,0.0,2003,True,True,True
GBR,United Kingdom,37.82964568738788,2.3330739145333586,5.094705468952483,0.0,2004,True,True,True
GBR,United Kingdom,37.72995265569036,2.328728766710892,5.0956185096538436,0.0,2005,True,True,True
GBR,United Kingdom,37.63025962399285,2.3243836188884255,5.096531550355204,2394.0,2006,False,False,False
GBR,United Kingdom,37.27122681256366,2.278092819589036,5.058473567385961,0.0,2007,True,True,True
GBR,United Kingdom,36.91219400113447,2.231802020289647,5.0204155844167175,2352.0,2008,False,False,False
GBR,United Kingdom,37.04754901740978,2.254108624166685,5.00053580117015,0.0,2009,True,True,True
GBR,United Kingdom,37.182904033685084,2.2764152280437235,4.980656017923582,2422.0,2010,False,False,False
GBR,United Kingdom,36.84394959542969,2.2518789409450175,4.8918072519596505,0.0,2011,True,True,True
GBR,United Kingdom,36.5049951571743,2.227342653846312,4.802958485995719,2286.0,2012,False,False,False
GBR,United Kingdom,36.839005252292345,2.2016400716583693,4.825061087385727,0.0,2013,True,True,True
GBR,United Kingdom,37.17301534741039,2.175937489470426,4.847163688775734,2264.0,2014,False,False,False
GBR,United Kingdom,36.83739337049104,2.175937489470426,4.846703819258547,0.0,2015,True,True,True
GBR,United Kingdom,36.501771393571694,2.175937489470426,4.8462439497413605,1959.0,2016,False,True,False
GBR,United Kingdom,36.194058343554765,2.175937489470426,4.834106981805933,0.0,2017,True,True,True
GBR,United Kingdom,35.886345293537836,2.175937489470426,4.821970013870504,2204.0,2018,False,True,False
GBR,United Kingdom,36.039449524671,2.175937489470426,4.739182448738779,0.0,2019,True,True,True
GBR,United Kingdom,36.192553755804155,2.175937489470426,4.656394883607053,1149.0,2020,False,True,False
GBR,United Kingdom,36.447001107673785,2.175937489470426,4.714997886380198,0.0,2021,True,True,True
GBR,United Kingdom,36.70144845954342,2.175937489470426,4.773600889153343,1684.0,2022,False,True,False
