essround,cntry,dweight,pweight,anweight,tvtot,sclmeet,wkhtot
1,AT,0.3348,0.2714875,0.13387491,4,5,666
1,AT,1.0045,0.2714875,0.20740126,2,6,60
1,AT,1.3393,0.2714875,0.26478666,5,4,48
1,AT,1.0045,0.2714875,0.22481242,6,5,666
1,AT,0.7971,0.2714875,0.31873262,4,3,777
1,AT,0.7971,0.2714875,0.30511194,3,6,40
1,AT,0.3985,0.2714875,0.13402684,7,4,777
1,AT,0.3985,0.2714875,0.084371105,2,7,45
1,AT,0.3985,0.2714875,0.15422001,4,6,45
1,AT,0.3985,0.2714875,0.118903145,6,3,38
1,AT,1.5943,0.2714875,0.33754796,4,4,33
1,AT,0.7972,0.2714875,0.23786597,6,6,60
1,AT,0.3986,0.2714875,0.08920878,5,5,44
1,AT,0.7972,0.2714875,0.31648466,2,4,40
1,AT,0.3986,0.2714875,0.118932985,5,6,40
1,AT,1.5943,0.2714875,0.31520152,5,5,29
1,AT,1.5943,0.2714875,0.35681278,5,6,50
1,AT,0.7972,0.2714875,0.15761065,3,4,15
1,AT,1.0073,0.2714875,0.40278432,2,5,27
1,AT,1.3431,0.2714875,0.40074986,4,5,50
1,AT,1.0073,0.2714875,0.27223474,2,6,38
1,AT,0.6716,0.2714875,0.20038985,4,5,666
1,AT,0.3358,0.2714875,0.13427477,4,6,40
1,AT,1.3431,0.2714875,0.33854356,4,5,777
1,AT,1.0042,0.2714875,0.19853564,4,6,40
1,AT,1.0042,0.2714875,0.39866272,2,7,50
1,AT,1.2553,0.2714875,0.25918448,2,3,26
1,AT,1.0042,0.2714875,0.27139696,3,6,45
1,AT,1.2553,0.2714875,0.3392597,1,7,80
1,AT,0.5021,0.2714875,0.14292377,2,6,38
1,AT,0.7532,0.2714875,0.15551482,3,6,30
1,AT,0.4734,0.2714875,0.09454214,4,4,40
1,AT,0.4734,0.2714875,0.15568654,2,4,24
1,AT,0.4734,0.2714875,0.09454214,4,5,45
1,AT,0.4734,0.2714875,0.20068611,0,4,40
1,AT,0.4734,0.2714875,0.20068611,7,6,34
1,AT,0.4734,0.2714875,0.11541711,0,4,40
1,AT,0.4734,0.2714875,0.12375101,5,2,40
1,AT,0.9469,0.2714875,0.27327812,7,5,45
1,AT,1.8938,0.2714875,0.4950563,3,5,40
1,AT,0.4734,0.2714875,0.12375101,3,6,40
1,AT,0.4734,0.2714875,0.11541711,5,5,40
1,AT,0.9469,0.2714875,0.31140596,0,7,666
1,AT,0.4734,0.2714875,0.11541711,3,7,38
1,AT,0.4734,0.2714875,0.15400238,7,6,38
1,AT,0.4734,0.2714875,0.10247887,5,1,777
1,AT,0.9469,0.2714875,0.2308586,2,6,20
1,AT,0.9469,0.2714875,0.3662297,7,1,666
1,AT,0.9469,0.2714875,0.18107484,2,6,40
1,AT,0.4734,0.2714875,0.10247887,7,1,666
1,AT,0.9469,0.2714875,0.12035142,2,6,38
1,AT,0.9469,0.2714875,0.3080373,7,7,30
1,AT,0.9469,0.2714875,0.24752815,2,2,38
1,AT,0.4734,0.2714875,0.18309551,7,1,666
1,AT,0.9469,0.2714875,0.27327812,4,4,80
1,AT,0.9469,0.2714875,0.2308586,0,6,777
1,AT,0.9469,0.2714875,0.3080373,5,4,50
1,AT,0.4734,0.2714875,0.17527114,1,5,777
1,AT,0.9469,0.2714875,0.3080373,5,5,40
1,AT,0.9469,0.2714875,0.27327812,4,3,40
1,AT,0.9469,0.2714875,0.31140596,6,6,42
1,AT,0.4497,0.2714875,0.09734844,7,1,60
1,AT,0.8994,0.2714875,0.29258502,4,4,777
1,AT,0.4497,0.2714875,0.17392914,6,6,6
1,AT,0.8994,0.2714875,0.23511124,3,3,38
1,AT,0.8994,0.2714875,0.29578468,3,5,40
1,AT,1.3491,0.2714875,0.35266683,2,7,777
1,AT,0.4497,0.2714875,0.16649647,0,2,70
1,AT,0.4497,0.2714875,0.1683337,3,5,52
1,AT,0.8994,0.2714875,0.21927787,3,6,9
1,AT,0.8994,0.2714875,0.29258502,3,4,40
1,AT,1.7988,0.2714875,0.35923618,3,4,15
1,AT,0.8994,0.2714875,0.29578468,2,4,35
1,AT,0.4497,0.2714875,0.12978475,3,3,60
1,AT,0.6596,0.2714875,0.08383546,5,5,45
1,AT,0.9895,0.2714875,0.19761187,5,3,40
1,AT,0.6596,0.2714875,0.25511155,7,7,777
1,AT,1.3193,0.2714875,0.34487686,4,5,38
1,AT,0.6596,0.2714875,0.08383546,1,5,40
1,AT,0.3298,0.2714875,0.08621268,1,3,38
1,AT,0.6596,0.2714875,0.19036251,4,5,38
1,AT,0.6596,0.2714875,0.12613472,7,7,20
1,AT,0.9895,0.2714875,0.2855726,3,6,40
1,AT,0.6596,0.2714875,0.17242536,7,7,22
1,AT,0.3298,0.2714875,0.19458212,2,1,40
1,AT,1.3193,0.2714875,0.43387675,3,6,666
1,AT,1.7367,0.2714875,0.49245408,4,6,666
1,AT,0.4342,0.2714875,0.11350378,5,4,60
1,AT,0.8683,0.2714875,0.16604424,6,2,30
1,AT,0.8683,0.2714875,0.28246784,0,4,25
1,AT,0.8683,0.2714875,0.28555688,4,6,45
1,AT,0.4342,0.2714875,0.16793424,7,4,35
1,AT,1.7344,0.2714875,0.4533877,0,6,40
1,AT,2.168,0.2714875,0.469316,2,5,70
1,AT,0.8672,0.2714875,0.28211,2,4,50
1,AT,1.3008,0.2714875,0.3400408,3,6,777
1,AT,1.7344,0.2714875,0.4533877,1,7,42
1,AT,1.3008,0.2714875,0.26638618,2,6,44
1,AT,0.9995,0.2714875,0.24368271,7,7,45
1,AT,0.9995,0.2714875,0.21636593,7,3,60
1,AT,0.9995,0.2714875,0.1911335,5,6,20
1,AT,1.4992,0.2714875,0.190549,3,6,42
1,AT,0.9995,0.2714875,0.38379908,3,5,50
1,AT,0.9995,0.2714875,0.24368271,1,6,22
1,AT,0.9995,0.2714875,0.2834156,7,4,45
1,AT,1.9997,0.2714875,0.5771193,2,4,32
1,AT,0.4999,0.2714875,0.16262312,4,7,40
1,AT,0.9999,0.2714875,0.21645251,4,6,38
1,AT,1.9997,0.2714875,0.65763915,5,6,666
1,AT,1.4998,0.2714875,0.32466796,4,5,40
1,AT,0.9999,0.2714875,0.283529,4,6,42
1,AT,1.9997,0.2714875,0.39935768,3,7,45
1,AT,0.9999,0.2714875,0.19120999,2,6,20
1,AT,1.4998,0.2714875,0.29952326,2,6,32
1,AT,0.9999,0.2714875,0.12708774,0,5,43
1,AT,0.9999,0.2714875,0.19968882,7,5,43
1,AT,0.4999,0.2714875,0.19334483,4,5,40
1,AT,0.9342,0.2714875,0.18656796,4,4,60
1,AT,0.9342,0.2714875,0.11873724,4,6,60
1,AT,0.6228,0.2714875,0.17974192,7,4,40
1,AT,0.6228,0.2714875,0.124378644,1,4,50
1,AT,0.6228,0.2714875,0.079158165,2,6,40
1,AT,0.3114,0.2714875,0.039579082,6,6,40
1,AT,0.9972,0.2714875,0.26067704,4,6,40
1,AT,0.3324,0.2714875,0.12306744,0,4,50
1,AT,0.3324,0.2714875,0.12306744,7,2,47
1,AT,1.3297,0.2714875,0.32418698,3,7,666
1,AT,0.3778,0.2714875,0.077368304,0,6,22
1,AT,1.1334,0.2714875,0.22634996,1,4,30
1,AT,1.889,0.2714875,0.5356399,4,6,40
1,AT,0.7556,0.2714875,0.21806839,6,5,40
1,AT,0.7556,0.2714875,0.16356787,2,2,70
1,AT,0.6772,0.2714875,0.22030084,7,3,40
1,AT,0.6772,0.2714875,0.26191863,3,4,30
1,AT,0.3386,0.2714875,0.13095932,7,1,666
1,AT,0.3386,0.2714875,0.0676214,2,4,777
1,AT,1.0158,0.2714875,0.20286418,6,6,45
1,AT,1.693,0.2714875,0.48860478,3,6,39
1,AT,1.3544,0.2714875,0.52383727,3,6,70
1,AT,1.0158,0.2714875,0.26553923,2,5,45
1,AT,0.7721,0.2714875,0.16713971,2,6,38
1,AT,0.386,0.2714875,0.14929208,2,6,777
1,AT,0.386,0.2714875,0.14929208,6,6,666
1,AT,1.1581,0.2714875,0.22146244,5,4,40
1,AT,1.9302,0.2714875,0.3854779,7,6,50
1,AT,1.5441,0.2714875,0.30837035,4,4,48
1,AT,0.7721,0.2714875,0.15419516,2,5,20
1,AT,0.7341,0.2714875,0.21186343,6,6,777
1,AT,0.3671,0.2714875,0.14198217,3,5,666
1,AT,1.1012,0.2714875,0.23838136,2,3,666
1,AT,0.7341,0.2714875,0.21186343,2,5,45
1,AT,0.3671,0.2714875,0.09596324,4,4,35
1,AT,0.7341,0.2714875,0.15891369,3,5,50
1,AT,1.1183,0.2714875,0.27264673,5,6,666
1,AT,1.4911,0.2714875,0.4228124,4,6,43
1,AT,1.1183,0.2714875,0.3677741,7,7,40
1,AT,1.1183,0.2714875,0.21385151,1,6,38
1,AT,1.1183,0.2714875,0.29233366,4,6,45
1,AT,0.3728,0.2714875,0.14418675,4,5,666
1,AT,0.7456,0.2714875,0.18178073,3,7,20
1,AT,1.1183,0.2714875,0.43252158,4,6,24
1,AT,0.7456,0.2714875,0.18178073,5,7,20
1,AT,1.1183,0.2714875,0.29233366,6,6,40
1,AT,1.1049,0.2714875,0.36336726,4,6,777
1,AT,1.1049,0.2714875,0.42427176,3,6,48
1,AT,0.3683,0.2714875,0.11981216,5,2,45
1,AT,1.8414,0.2714875,0.44894183,3,6,40
1,AT,0.3683,0.2714875,0.1014032,0,7,45
1,AT,0.7952,0.2714875,0.20507175,4,3,37
1,AT,1.1929,0.2714875,0.23823263,3,3,35
1,AT,1.9881,0.2714875,0.2526884,2,6,40
1,AT,1.5905,0.2714875,0.20215327,2,7,48
1,AT,0.3976,0.2714875,0.050535142,4,5,40
1,AT,1.1484,0.2714875,0.44416326,7,4,777
1,AT,1.5312,0.2714875,0.31356898,7,5,666
1,AT,1.914,0.2714875,0.38224262,6,6,41
1,AT,0.7656,0.2714875,0.18665682,4,7,39
1,AT,1.5312,0.2714875,0.9034085,3,7,38
1,AT,1.5312,0.2714875,0.30579412,7,6,777
1,AT,0.3828,0.2714875,0.078392245,0,4,20
1,AT,0.7656,0.2714875,0.2107909,4,6,44
1,AT,1.5312,0.2714875,0.30579412,0,6,40
1,AT,0.7656,0.2714875,0.14640501,6,5,65
1,AT,1.5308,0.2714875,0.58781356,6,3,40
1,AT,1.5308,0.2714875,0.40016484,3,7,70
1,AT,1.9135,0.2714875,0.3659169,4,3,28
1,AT,1.1481,0.2714875,0.30012363,3,4,777
1,AT,1.1481,0.2714875,0.14592402,2,3,39
1,AT,1.1481,0.2714875,0.21955013,2,5,39
1,AT,1.4356,0.2714875,0.4721242,2,6,50
1,AT,0.7178,0.2714875,0.2776214,7,5,777
1,AT,0.3589,0.2714875,0.11803105,0,6,40
1,AT,0.3589,0.2714875,0.1521467,3,6,50
1,AT,2.1533,0.2714875,0.5928632,3,6,666
1,AT,1.7944,0.2714875,0.50881535,7,6,40
1,AT,0.7178,0.2714875,0.27562878,7,6,50
1,AT,1.0767,0.2714875,0.22049354,2,7,50
1,AT,1.7944,0.2714875,0.46907225,0,5,45
1,AT,1.4356,0.2714875,0.2745285,2,4,777
1,AT,1.7944,0.2714875,0.5901224,5,7,50
1,AT,1.0238,0.2714875,0.29333773,5,5,30
1,AT,1.0238,0.2714875,0.3503812,2,6,40
1,AT,0.5119,0.2714875,0.2060333,7,7,38
1,AT,1.0238,0.2714875,0.62859404,7,6,40
1,AT,1.0238,0.2714875,0.3021057,2,5,35
1,AT,0.5119,0.2714875,0.13925426,5,4,41
1,AT,0.5119,0.2714875,0.2060333,7,6,40
1,AT,0.9495,0.2714875,0.32143784,5,4,40
1,AT,0.9495,0.2714875,0.37941888,2,6,44
1,AT,0.9495,0.2714875,0.3821618,4,4,777
1,AT,0.9495,0.2714875,0.32495308,1,5,38
1,AT,0.9495,0.2714875,0.4188774,2,7,22
1,AT,0.9495,0.2714875,0.32143784,5,5,777
1,AT,1.8989,0.2714875,0.3778844,5,2,40
1,AT,0.9495,0.2714875,0.20234804,1,4,30
1,AT,0.9495,0.2714875,0.28516656,5,5,40
1,AT,0.4747,0.2714875,0.13601036,7,7,13
1,AT,0.9495,0.2714875,0.24090163,3,3,40
1,AT,0.9495,0.2714875,0.21389662,4,4,60
1,AT,0.9495,0.2714875,0.28516656,4,5,40
1,AT,0.9495,0.2714875,0.19733086,4,6,15
1,AT,1.8989,0.2714875,0.39464095,5,4,40
1,AT,0.4747,0.2714875,0.09446612,6,4,39
1,AT,0.8917,0.2714875,0.17744984,4,6,30
1,AT,0.4458,0.2714875,0.15091838,4,6,42
1,AT,0.8917,0.2714875,0.3018706,2,6,45
1,AT,0.4458,0.2714875,0.15091838,1,6,34
1,AT,1.3375,0.2714875,0.28503475,3,5,35
1,AT,1.7833,0.2714875,0.45244855,4,6,40
1,AT,0.8917,0.2714875,0.22623695,5,6,40
1,AT,0.8917,0.2714875,0.26780728,3,6,45
1,AT,1.3375,0.2714875,0.28503475,1,6,40
1,AT,0.8917,0.2714875,0.3018706,4,6,666
1,AT,0.8917,0.2714875,0.22623695,4,7,10
1,AT,0.8917,0.2714875,0.30517182,6,5,45
1,AT,0.8917,0.2714875,0.26780728,4,6,50
1,AT,0.4458,0.2714875,0.15091838,6,6,39
1,AT,0.8917,0.2714875,0.39337856,3,6,46
1,AT,0.8917,0.2714875,0.18531851,5,6,40
1,AT,0.4458,0.2714875,0.15091838,4,6,50
1,AT,1.4833,0.2714875,0.30826843,1,7,30
1,AT,1.1125,0.2714875,0.68305415,1,7,777
1,AT,1.1125,0.2714875,0.2312065,0,6,40
1,AT,1.1125,0.2714875,0.14714652,4,6,40
1,AT,1.1125,0.2714875,0.2312065,0,5,20
1,AT,1.1125,0.2714875,0.37661886,3,2,777
1,AT,0.821,0.2714875,0.28097573,3,7,777
1,AT,0.821,0.2714875,0.10859082,4,3,15
1,AT,0.821,0.2714875,0.20829935,5,7,666
1,AT,0.4105,0.2714875,0.111669995,2,7,40
1,AT,0.821,0.2714875,0.22333999,4,5,39
1,AT,0.4105,0.2714875,0.16522108,6,6,60
1,AT,0.821,0.2714875,0.27793625,6,4,50
1,AT,1.5996,0.2714875,0.3183232,5,5,777
1,AT,1.1997,0.2714875,0.15868014,3,6,25
1,AT,1.1997,0.2714875,0.36031,4,5,51
1,AT,0.7998,0.2714875,0.20292062,4,6,20
1,AT,0.7998,0.2714875,0.27372035,2,6,40
1,AT,0.7998,0.2714875,0.24020664,7,4,38
1,AT,1.5996,0.2714875,0.3324386,4,7,777
1,AT,1.1997,0.2714875,0.24932894,3,6,38
1,AT,1.5988,0.2714875,0.40563828,2,4,666
1,AT,0.7994,0.2714875,0.17036021,3,5,777
1,AT,1.5988,0.2714875,0.33227235,1,4,25
1,AT,0.7994,0.2714875,0.27062392,4,6,40
1,AT,0.7994,0.2714875,0.16613618,2,5,777
1,AT,1.5988,0.2714875,0.40563828,6,4,45
1,AT,0.4731,0.2714875,0.09832252,2,3,40
1,AT,0.7097,0.2714875,0.2131466,3,4,50
1,AT,0.4731,0.2714875,0.29047453,2,6,666
1,AT,0.4731,0.2714875,0.09414771,6,7,777
1,AT,0.4731,0.2714875,0.120032184,4,7,38
1,AT,0.9462,0.2714875,0.18829542,6,5,20
1,AT,0.7097,0.2714875,0.15987617,7,1,45
1,AT,2.0672,0.2714875,0.7074702,1,6,44
1,AT,1.0336,0.2714875,0.23284206,2,1,60
1,AT,1.0336,0.2714875,0.21480903,2,6,40
1,AT,2.0672,0.2714875,0.7074702,4,7,777
1,AT,2.0672,0.2714875,0.6208492,2,2,40
1,AT,2.0672,0.2714875,0.7074702,3,6,35
1,AT,0.5168,0.2714875,0.11642103,7,2,40
1,AT,1.0336,0.2714875,0.28117445,1,4,40
1,AT,1.0336,0.2714875,0.3104246,5,4,39
1,AT,1.0336,0.2714875,0.21480903,7,4,25
1,AT,1.0336,0.2714875,0.3537351,6,4,60
1,AT,1.0336,0.2714875,0.634611,6,2,666
1,AT,0.5168,0.2714875,0.1028441,7,2,38
1,AT,2.0673,0.2714875,0.5245034,3,6,666
1,AT,1.5504,0.2714875,0.32221353,3,2,28
1,AT,0.5168,0.2714875,0.20800549,5,4,40
1,AT,0.4309,0.2714875,0.12941365,7,4,45
1,AT,0.8618,0.2714875,0.529129,5,4,30
1,AT,0.8618,0.2714875,0.18365827,3,4,35
1,AT,0.8618,0.2714875,0.3443741,3,6,18
1,AT,0.8618,0.2714875,0.2543023,3,4,777
1,AT,0.4309,0.2714875,0.12941365,3,2,54
1,AT,0.8618,0.2714875,0.17910452,4,2,38
1,AT,0.9302,0.2714875,0.3743938,7,6,48
1,AT,0.9302,0.2714875,0.2793701,7,6,48
1,AT,0.9302,0.2714875,0.3183479,4,6,40
1,AT,1.3953,0.2714875,0.35400742,5,4,666
1,AT,1.8604,0.2714875,0.6366958,7,6,666
1,AT,0.9988,0.2714875,0.20757669,4,6,45
1,AT,1.4981,0.2714875,0.5071575,7,3,666
1,AT,0.9988,0.2714875,0.27170765,3,4,50
1,AT,0.4994,0.2714875,0.13585383,4,7,666
1,AT,0.9988,0.2714875,0.25340974,1,5,777
1,AT,0.4991,0.2714875,0.20088147,7,1,666
1,AT,0.9982,0.2714875,0.40176293,7,4,666
1,AT,1.4974,0.2714875,0.51246417,6,6,666
1,AT,0.9982,0.2714875,0.20745198,2,5,30
1,AT,0.9982,0.2714875,0.33792442,6,6,30
1,AT,0.9982,0.2714875,0.40176293,7,5,666
1,AT,0.9982,0.2714875,0.19864352,6,2,5
1,AT,0.9365,0.2714875,0.21096806,6,4,39
1,AT,0.4682,0.2714875,0.18844461,7,1,666
1,AT,0.9365,0.2714875,0.3608218,5,2,777
1,AT,0.4682,0.2714875,0.097304165,5,6,777
1,AT,0.9365,0.2714875,0.27634498,7,7,20
1,AT,0.9365,0.2714875,0.32050398,4,4,39
1,AT,0.4682,0.2714875,0.28746602,3,6,39
1,AT,0.4681,0.2714875,0.18840435,7,2,666
1,AT,0.9361,0.2714875,0.2546511,4,5,38
1,AT,1.4042,0.2714875,0.48056775,6,7,666
1,AT,0.9361,0.2714875,0.37676847,7,4,666
1,AT,0.4691,0.2714875,0.18880685,7,1,666
1,AT,1.8765,0.2714875,0.24819814,3,1,777
1,AT,1.4074,0.2714875,0.280075,1,6,777
1,AT,0.9383,0.2714875,0.37765396,77,2,39
1,AT,0.9383,0.2714875,0.37765396,7,4,30
1,AT,0.9383,0.2714875,0.21137355,7,1,39
1,AT,0.9383,0.2714875,0.37765396,2,2,777
1,AT,0.9366,0.2714875,0.37696972,7,4,38
1,AT,0.9366,0.2714875,0.21099058,7,1,38
1,AT,0.9366,0.2714875,0.18638502,3,2,40
1,AT,0.9366,0.2714875,0.1946499,2,6,50
1,AT,1.4049,0.2714875,0.56545454,2,2,30
1,AT,0.9366,0.2714875,0.28129226,1,4,42
1,AT,0.9366,0.2714875,0.37696972,7,5,45
1,AT,1.4049,0.2714875,0.18582125,2,4,50
1,AT,0.7633,0.2714875,0.20764363,5,6,40
1,AT,1.9083,0.2714875,0.4841628,6,6,666
1,AT,1.5266,0.2714875,0.41528726,3,7,25
1,AT,1.145,0.2714875,0.3918602,2,4,43
1,AT,1.5266,0.2714875,0.5224574,4,6,666
1,AT,0.7633,0.2714875,0.22924447,7,6,40
1,AT,0.7633,0.2714875,0.17195079,2,6,40
1,AT,0.505,0.2714875,0.17095956,4,6,70
1,AT,1.01,0.2714875,0.34191912,4,5,23
1,AT,0.505,0.2714875,0.19457023,4,6,40
1,AT,0.505,0.2714875,0.10495217,5,5,45
1,AT,1.01,0.2714875,0.3033367,3,4,40
1,AT,1.01,0.2714875,0.3033367,1,5,38
1,AT,0.505,0.2714875,0.13737722,3,6,40
1,AT,1.01,0.2714875,0.34191912,4,4,42
1,AT,0.505,0.2714875,0.17095956,3,5,45
1,AT,0.5051,0.2714875,0.107641906,1,4,50
1,AT,0.5051,0.2714875,0.17099342,7,4,10
1,AT,0.5051,0.2714875,0.1516984,0,2,45
1,AT,2.0203,0.2714875,0.59615564,3,6,30
1,AT,0.7212,0.2714875,0.21660043,7,6,42
1,AT,2.1635,0.2714875,0.46106368,4,5,40
1,AT,0.7212,0.2714875,0.18297869,5,5,666
1,AT,0.9657,0.2714875,0.3269221,7,2,777
1,AT,0.9657,0.2714875,0.29003194,5,4,777
1,AT,0.4829,0.2714875,0.10035922,4,3,39
1,AT,0.9657,0.2714875,0.19217597,5,5,777
1,AT,0.9657,0.2714875,0.26270333,4,4,38
1,AT,0.9657,0.2714875,0.20580041,5,3,45
1,AT,0.9657,0.2714875,0.3720722,4,4,777
1,AT,0.9656,0.2714875,0.3720337,5,2,50
1,AT,1.9312,0.2714875,0.40135372,2,4,30
1,AT,0.9656,0.2714875,0.5928603,6,5,38
1,AT,0.9656,0.2714875,0.2175235,7,3,43
1,AT,0.4828,0.2714875,0.10876175,7,5,40
1,AT,0.9656,0.2714875,0.5928603,3,3,45
1,AT,0.9656,0.2714875,0.24498643,2,6,30
1,AT,0.4677,0.2714875,0.105360135,4,7,666
1,AT,0.9353,0.2714875,0.21069774,7,2,777
1,AT,0.9353,0.2714875,0.18612632,5,2,39
1,AT,0.9353,0.2714875,0.3764465,7,2,25
1,AT,0.9353,0.2714875,0.21069774,7,2,50
1,AT,0.4677,0.2714875,0.09720026,7,4,39
1,AT,0.9353,0.2714875,0.25443348,2,6,60
1,AT,0.9353,0.2714875,0.23729889,7,4,50
1,AT,1.6526,0.2714875,0.6651507,7,6,666
1,AT,0.4132,0.2714875,0.1414119,3,6,48
1,AT,1.2395,0.2714875,0.26414996,3,6,45
1,AT,0.8263,0.2714875,0.27973047,4,4,666
1,AT,2.0658,0.2714875,0.41109776,3,5,20
1,AT,1.2395,0.2714875,0.33718625,5,4,40
1,AT,1.2405,0.2714875,0.25780824,4,6,30
1,AT,0.827,0.2714875,0.2249722,3,4,38
1,AT,1.2405,0.2714875,0.24686165,4,3,41
1,AT,0.827,0.2714875,0.16457443,4,4,30
1,AT,1.2405,0.2714875,0.41995117,6,4,48
1,AT,1.633,0.2714875,0.48187009,1,6,39
1,AT,0.5443,0.2714875,0.2190739,7,4,40
1,AT,1.0887,0.2714875,0.435043,2,6,50
1,AT,1.0887,0.2714875,0.43818805,2,2,666
1,AT,0.5443,0.2714875,0.2190739,7,1,666
1,AT,0.5443,0.2714875,0.11311974,6,6,39
1,AT,0.5443,0.2714875,0.12261604,7,7,777
1,AT,2.7257,0.2714875,0.7414834,6,7,32
1,AT,0.5451,0.2714875,0.18655284,0,7,40
1,AT,1.0903,0.2714875,0.14421019,2,6,40
1,AT,1.0903,0.2714875,0.14421019,7,6,40
1,AT,1.0903,0.2714875,0.66942376,5,7,45
1,AT,1.2444,0.2714875,0.28032959,7,6,40
1,AT,1.6591,0.2714875,0.45133176,3,4,60
1,AT,0.8296,0.2714875,0.24915658,5,2,20
1,AT,1.6591,0.2714875,0.33016378,3,3,40
1,AT,0.8296,0.2714875,0.2104813,3,6,20
1,AT,1.6591,0.2714875,0.33016378,5,6,38
1,AT,0.8296,0.2714875,0.17241251,3,5,20
1,AT,0.8297,0.2714875,0.21050666,5,5,20
1,AT,0.8297,0.2714875,0.24483015,2,6,41
1,AT,0.8297,0.2714875,0.2839532,3,6,43
1,AT,0.8297,0.2714875,0.2257067,3,7,52
1,AT,1.6594,0.2714875,0.4983732,2,3,65
1,AT,0.8297,0.2714875,0.2491866,5,4,39
1,AT,0.8297,0.2714875,0.18690892,3,2,60
1,AT,1.6596,0.2714875,0.34490815,2,6,40
1,AT,0.8298,0.2714875,0.21053204,1,6,30
1,AT,0.8298,0.2714875,0.28091535,2,3,60
1,AT,0.4149,0.2714875,0.08622704,7,2,30
1,AT,0.8298,0.2714875,0.33398408,7,1,666
1,AT,0.4149,0.2714875,0.09346572,7,2,40
1,AT,4,0.2714875,1.0874662,0,7,60
1,AT,2.0745,0.2714875,0.5263301,6,6,38
1,AT,2.2429,0.2714875,0.29666057,4,6,24
1,AT,1.1214,0.2714875,0.25262102,3,2,55
1,AT,2.2429,0.2714875,0.76760113,2,7,50
1,AT,1.6825,0.2714875,0.33482042,2,1,777
1,AT,1.6825,0.2714875,0.6771851,1,1,666
1,AT,0.5608,0.2714875,0.116548866,7,4,38
1,AT,0.5608,0.2714875,0.116548866,5,6,30
1,AT,1.6825,0.2714875,0.33482042,2,2,38
1,AT,1.1217,0.2714875,0.23311852,7,3,38
1,AT,1.1217,0.2714875,0.23311852,3,2,40
1,AT,1.1217,0.2714875,0.30514064,5,7,45
1,AT,1.1217,0.2714875,0.37973335,5,4,55
1,AT,0.5608,0.2714875,0.18984975,2,6,777
1,AT,0.5608,0.2714875,0.16842696,4,5,60
1,AT,1.6823,0.2714875,0.4964177,7,7,666
1,AT,1.1216,0.2714875,0.30511343,4,4,40
