essround,cntry,dweight,pweight,anweight,tvtot,sclmeet,wkhtot
6,CZ,0.4582015,0.44620228,0.23702326,5,5,50
6,CZ,0.42790824,0.44620228,0.278514,5,6,40
6,CZ,0.9285953,0.44620228,0.4301128,7,2,42
6,CZ,1.6246657,0.44620228,1.2107188,6,6,60
6,CZ,0.894528,0.44620228,0.3544882,7,1,36
6,CZ,0.75965226,0.44620228,0.2884754,7,2,888
6,CZ,1.2905444,0.44620228,0.3557764,6,5,666
6,CZ,0.16213942,0.44620228,0.058468882,7,5,45
6,CZ,0.644736,0.44620228,0.32458562,7,3,42
6,CZ,0.680092,0.44620228,0.36591303,0,5,70
6,CZ,0.37036029,0.44620228,0.27752006,5,6,50
6,CZ,0.8298247,0.44620228,0.41776657,4,6,37
6,CZ,1.9332962,0.44620228,0.6611792,6,6,50
6,CZ,0.9666481,0.44620228,0.62919724,5,6,38
6,CZ,0.8697383,0.44620228,0.40285102,6,2,40
6,CZ,1.1601601,0.44620228,0.48591575,6,3,48
6,CZ,1.5172951,0.44620228,0.60398954,5,5,50
6,CZ,1.01153,0.44620228,0.66450006,6,7,41
6,CZ,0.39641005,0.44620228,0.22030036,7,3,40
6,CZ,0.70407903,0.44620228,0.38844272,7,6,42
6,CZ,1.4081581,0.44620228,0.003964924,6,6,41
6,CZ,0.7529985,0.44620228,0.32818058,7,6,49
6,CZ,0.6555548,0.44620228,0.26899514,4,6,48
6,CZ,0.3277774,0.44620228,0.3819351,7,5,42
6,CZ,0.43194315,0.44620228,0.15183917,7,4,60
6,CZ,0.64384776,0.44620228,0.5028243,5,6,35
6,CZ,1.7894745,0.44620228,1.333536,3,7,40
6,CZ,1.3421059,0.44620228,0.34040782,0,7,20
6,CZ,0.64698654,0.44620228,0.35384774,4,1,666
6,CZ,0.8759955,0.44620228,0.47909656,3,2,40
6,CZ,0.7959155,0.44620228,0.27978486,6,5,45
6,CZ,0.7959155,0.44620228,0.36865732,3,2,40
6,CZ,0.38040078,0.44620228,0.1761965,7,6,888
6,CZ,0.87307054,0.44620228,0.3577534,6,5,40
6,CZ,0.87307054,0.44620228,0.43240008,5,5,45
6,CZ,0.5293702,0.44620228,0.18779531,5,6,42
6,CZ,1.6064924,0.44620228,0.79563725,7,5,42
6,CZ,1.0709949,0.44620228,0.4714037,4,6,50
6,CZ,0.71872383,0.44620228,0.28347722,3,6,20
6,CZ,1.0780858,0.44620228,0.4948223,7,5,48
6,CZ,2.0576224,0.44620228,1.3392513,7,6,40
6,CZ,0.71268195,0.44620228,0.24507967,5,3,36
6,CZ,1.2539201,0.44620228,0.43120262,6,5,50
6,CZ,0.44003132,0.44620228,0.20008175,7,2,60
6,CZ,0.88006264,0.44620228,0.2152182,1,6,888
6,CZ,1.2922958,0.44620228,0.5876054,7,6,50
6,CZ,0.40218264,0.44620228,0.19918643,4,4,43
6,CZ,0.47648197,0.44620228,0.38593766,1,7,666
6,CZ,0.5293933,0.44620228,0.22050773,99,3,40
6,CZ,1.0587866,0.44620228,0.34824893,1,7,666
6,CZ,1.2976884,0.44620228,0.6982013,1,2,42
6,CZ,1.9049622,0.44620228,0.6262837,7,5,40
6,CZ,0.7033293,0.44620228,0.5452891,6,5,42
6,CZ,0.39467248,0.44620228,0.16077085,6,6,42
6,CZ,0.741182,0.44620228,0.29289994,6,5,56
6,CZ,0.9480496,0.44620228,0.37464973,4,1,40
6,CZ,0.33100367,0.44620228,0.15416275,6,5,40
6,CZ,1.3096942,0.44620228,0.7849632,7,4,52
6,CZ,0.7873264,0.44620228,0.27829334,7,4,20
6,CZ,1.565235,0.44620228,0.7144686,2,4,43
6,CZ,0.9079841,0.44620228,0.30770817,4,4,48
6,CZ,0.901654,0.44620228,0.3444995,6,4,56
6,CZ,0.901654,0.44620228,0.3444995,7,4,48
6,CZ,1.803308,0.44620228,0.6703199,4,6,56
6,CZ,1.8159682,0.44620228,0.70487285,4,4,49
6,CZ,1.1828259,0.44620228,0.65119815,5,3,42
6,CZ,1.4923415,0.44620228,0.63536346,2,7,35
6,CZ,1.4761852,0.44620228,0.8844298,5,6,45
6,CZ,0.44900733,0.44620228,0.18424208,7,6,45
6,CZ,1.0384722,0.44620228,0.3967743,5,4,20
6,CZ,0.8808664,0.44620228,0.31764805,7,4,45
6,CZ,0.9666837,0.44620228,0.36934572,6,4,42
6,CZ,0.76197726,0.44620228,0.2747756,4,6,43
6,CZ,0.6441886,0.44620228,0.26972422,5,4,42
6,CZ,0.6441886,0.44620228,0.3068464,6,4,45
6,CZ,1.0979512,0.44620228,0.3341261,4,7,666
6,CZ,0.39725366,0.44620228,0.0022055376,4,4,30
6,CZ,0.43656886,0.44620228,0.24085647,2,7,60
6,CZ,0.8731377,0.44620228,0.48171294,7,4,42
6,CZ,1.9731166,0.44620228,0.87285113,5,6,40
6,CZ,0.44635963,0.44620228,0.18825945,7,4,42
6,CZ,0.89271927,0.44620228,0.49611852,7,5,42
6,CZ,0.970847,0.44620228,0.35501942,4,2,44
6,CZ,2.3032486,0.44620228,1.7008268,3,6,35
6,CZ,1.1516243,0.44620228,1.108273,7,1,40
6,CZ,1.4412589,0.44620228,0.7252233,7,6,666
6,CZ,1.0320437,0.44620228,0.38791436,4,6,42
6,CZ,1.6910286,0.44620228,1.3474439,2,6,666
6,CZ,0.89050585,0.44620228,0.35448357,3,3,999
6,CZ,0.7331057,0.44620228,0.28970835,2,5,42
6,CZ,1.3551558,0.44620228,0.36752132,4,4,666
6,CZ,1.9897891,0.44620228,0.7175352,5,4,42
6,CZ,1.1980222,0.44620228,0.4734338,4,4,40
6,CZ,0.902179,0.44620228,0.39909855,7,7,50
6,CZ,1.1659533,0.44620228,0.38349745,4,6,666
6,CZ,0.9120145,0.44620228,0.59347624,7,3,45
6,CZ,0.76571816,0.44620228,0.38549283,6,7,40
6,CZ,0.38285908,0.44620228,0.14628091,6,2,999
6,CZ,1.5314363,0.44620228,0.77098566,6,3,60
6,CZ,0.4653258,0.44620228,0.27879158,7,6,42
6,CZ,1.3341789,0.44620228,0.0040543494,4,6,40
6,CZ,0.88945264,0.44620228,0.53289956,6,5,40
6,CZ,0.79526895,0.44620228,0.4387525,7,6,40
6,CZ,0.81696767,0.44620228,0.4932297,1,6,40
6,CZ,1.2254515,0.44620228,0.50284195,3,6,40
6,CZ,1.2778426,0.44620228,0.26258358,6,4,50
6,CZ,0.5837097,0.44620228,0.5668822,7,1,40
6,CZ,0.8281576,0.44620228,0.2986408,7,3,45
6,CZ,0.9487073,0.44620228,0.4776168,7,5,42
6,CZ,0.6831508,0.44620228,0.33833978,7,7,46
6,CZ,0.6831508,0.44620228,0.25677595,7,5,43
6,CZ,0.9921735,0.44620228,0.35197586,5,6,45
6,CZ,0.9201706,0.44620228,0.5375276,6,7,43
6,CZ,1.3632462,0.44620228,0.5678317,5,6,40
6,CZ,1.0737579,0.44620228,0.3991339,5,5,40
6,CZ,1.4534266,0.44620228,0.49980965,1,2,40
6,CZ,1.4419336,0.44620228,0.50967497,5,7,40
6,CZ,0.4302866,0.44620228,0.19749393,7,7,42
6,CZ,1.2098687,0.44620228,0.8934238,6,7,40
6,CZ,0.8065792,0.44620228,0.26517448,7,99,50
6,CZ,0.95957774,0.44620228,0.4404292,7,4,40
6,CZ,0.42638332,0.44620228,0.2774609,6,4,60
6,CZ,0.41486317,0.44620228,0.19041486,1,5,46
6,CZ,0.41486317,0.44620228,0.39924625,5,6,40
6,CZ,1.059817,0.44620228,0.36917144,7,4,60
6,CZ,1.5878801,0.44620228,0.64682704,6,6,40
6,CZ,0.5292934,0.44620228,0.24160174,3,2,48
6,CZ,0.7893756,0.44620228,0.3870423,2,7,666
6,CZ,3.2074206,0.44620228,1.7912344,6,4,40
6,CZ,1.0441027,0.44620228,0.831961,4,7,45
6,CZ,0.815216,0.44620228,0.3064153,5,7,42
6,CZ,1.222824,0.44620228,0.5121616,5,7,35
6,CZ,0.860555,0.44620228,0.50270253,7,5,42
6,CZ,0.9603997,0.44620228,0.744595,4,4,40
6,CZ,0.9603997,0.44620228,0.5756141,7,4,41
6,CZ,0.35995167,0.44620228,0.15181549,7,4,48
6,CZ,1.1230502,0.44620228,0.44705248,4,4,50
6,CZ,0.7538951,0.44620228,0.2953068,3,3,50
6,CZ,1.1308427,0.44620228,0.5690257,6,6,60
6,CZ,1.9569299,0.44620228,0.6631871,1,3,42
6,CZ,1.9569299,0.44620228,1.4450887,0,7,666
6,CZ,0.6334063,0.44620228,0.34079453,4,2,43
6,CZ,0.46641552,0.44620228,0.23469438,1,4,40
6,CZ,0.4247779,0.44620228,0.15014467,6,7,42
6,CZ,0.4247779,0.44620228,0.16368414,5,7,38
6,CZ,0.21556045,0.44620228,0.07191253,5,7,50
6,CZ,0.89817417,0.44620228,0.31747428,7,7,46
6,CZ,1.3472612,0.44620228,0.5191543,4,7,50
6,CZ,1.2753344,0.44620228,0.9556394,4,7,42
6,CZ,1.2753344,0.44620228,0.4254608,5,7,45
6,CZ,0.3628783,0.44620228,0.14890058,1,4,35
6,CZ,1.0331597,0.44620228,0.4112698,7,6,50
6,CZ,1.5497396,0.44620228,0.65362793,7,4,40
6,CZ,0.7850291,0.44620228,0.6731093,5,3,63
6,CZ,0.7850291,0.44620228,0.23889837,4,6,666
6,CZ,0.8149685,0.44620228,0.33733132,3,6,666
6,CZ,0.95981216,0.44620228,0.4856314,2,4,888
6,CZ,1.2630528,0.44620228,1.233412,7,2,888
6,CZ,0.39704502,0.44620228,0.14034203,4,5,888
6,CZ,1.4393141,0.44620228,0.74103427,6,5,999
6,CZ,1.6347218,0.44620228,0.5977852,5,7,44
6,CZ,0.5357125,0.44620228,0.22437517,4,7,45
6,CZ,1.1940559,0.44620228,0.3961588,6,4,42
6,CZ,0.78507066,0.44620228,0.26849085,5,6,42
6,CZ,0.4120089,0.44620228,0.31942925,1,7,45
6,CZ,0.89910585,0.44620228,0.37645903,7,6,45
6,CZ,1.0303419,0.44620228,0.43456352,7,7,43
6,CZ,0.7764613,0.44620228,0.19515184,2,7,666
6,CZ,1.5529226,0.44620228,0.7743184,3,7,666
6,CZ,0.5097805,0.44620228,0.37644586,1,6,48
6,CZ,1.7947478,0.44620228,1.1682124,4,5,20
6,CZ,1.0948322,0.44620228,0.374428,6,6,37
6,CZ,0.37667477,0.44620228,0.1324109,7,2,45
6,CZ,0.8599333,0.44620228,0.32855907,7,7,40
6,CZ,0.7440742,0.44620228,0.2683196,2,4,60
6,CZ,0.8899782,0.44620228,0.22573146,4,7,666
6,CZ,1.7799563,0.44620228,0.45146292,3,6,666
6,CZ,1.5615516,0.44620228,0.7232896,3,2,45
6,CZ,0.6038365,0.44620228,0.30552012,4,5,25
6,CZ,0.9057547,0.44620228,0.8844989,7,4,40
6,CZ,0.93773705,0.44620228,0.31283587,5,5,20
6,CZ,0.40908372,0.44620228,0.2116151,7,1,48
6,CZ,0.99222344,0.44620228,0.41070056,3,4,888
6,CZ,0.49611172,0.44620228,0.16550647,3,5,888
6,CZ,0.99222344,0.44620228,0.46212146,7,3,888
6,CZ,1.3472148,0.44620228,0.37139925,7,7,666
6,CZ,0.4490716,0.44620228,0.17157905,7,1,40
6,CZ,1.9208584,0.44620228,1.2502986,7,6,666
6,CZ,0.5379102,0.44620228,0.26640737,7,1,40
6,CZ,0.46439236,0.44620228,0.27187368,7,3,50
6,CZ,1.3064792,0.44620228,0.3543201,7,7,666
6,CZ,0.99750566,0.44620228,0.5366926,7,5,40
6,CZ,0.57508343,0.44620228,0.24484141,7,4,60
6,CZ,1.2987956,0.44620228,0.38946706,3,6,666
6,CZ,0.71900827,0.44620228,0.29288983,5,6,40
6,CZ,0.45250583,0.44620228,0.43547192,7,7,42
6,CZ,0.41152072,0.44620228,0.19200121,5,4,56
6,CZ,1.738871,0.44620228,0.5979693,7,6,42
6,CZ,0.29843208,0.44620228,0.16430011,3,6,40
6,CZ,0.59686416,0.44620228,0.22999595,5,5,40
6,CZ,0.7847981,0.44620228,0.32202777,6,7,37
6,CZ,1.4364233,0.44620228,0.52527136,2,6,45
6,CZ,1.915231,0.44620228,0.67943263,4,4,42
6,CZ,0.37059814,0.44620228,0.17165606,7,4,888
6,CZ,0.8710973,0.44620228,0.31854293,5,5,45
6,CZ,1.0179565,0.44620228,0.3611224,6,7,50
6,CZ,0.52307624,0.44620228,0.23023462,3,7,45
6,CZ,0.907022,0.44620228,0.5475984,6,5,42
6,CZ,0.907022,0.44620228,0.37218016,6,7,45
6,CZ,0.86308444,0.44620228,0.42627808,5,7,50
6,CZ,1.1373028,0.44620228,0.41293398,3,7,666
6,CZ,0.37910092,0.44620228,0.29606554,3,7,40
6,CZ,1.3370299,0.44620228,0.3391204,3,7,666
6,CZ,0.44567665,0.44620228,0.14786473,3,6,50
6,CZ,1.7415389,0.44620228,0.6277298,3,7,666
6,CZ,0.6975274,0.44620228,0.32544193,0,7,65
6,CZ,0.5413573,0.44620228,0.2484734,7,4,40
6,CZ,0.4124529,0.44620228,0.1457882,5,2,42
6,CZ,0.7778493,0.44620228,0.3655718,6,7,50
6,CZ,2.2642422,0.44620228,0.8221052,6,7,666
6,CZ,1.5558019,0.44620228,0.47345826,7,7,666
6,CZ,0.77790093,0.44620228,0.30965894,5,7,45
6,CZ,0.4236324,0.44620228,0.40835235,5,7,50
6,CZ,0.8113589,0.44620228,0.48611113,7,7,42
6,CZ,0.40567946,0.44620228,0.20554753,6,7,50
6,CZ,0.7939789,0.44620228,0.5916818,7,6,50
6,CZ,1.1909684,0.44620228,0.55164045,7,6,40
6,CZ,0.47685856,0.44620228,0.23617071,6,4,45
6,CZ,1.8828473,0.44620228,0.78860253,4,7,45
6,CZ,0.9088494,0.44620228,0.40204933,5,4,54
6,CZ,0.4037856,0.44620228,0.17862335,7,4,40
6,CZ,1.007488,0.44620228,0.44568428,4,3,50
6,CZ,0.93491113,0.44620228,0.47067127,4,6,46
6,CZ,0.89289683,0.44620228,0.4452163,7,2,666
6,CZ,1.1142817,0.44620228,0.8228378,6,2,48
6,CZ,0.8350006,0.44620228,0.007974002,5,7,50
6,CZ,1.6700011,0.44620228,0.7110019,6,7,40
6,CZ,1.4717575,0.44620228,0.5307285,5,7,50
6,CZ,0.98117167,0.44620228,0.3748812,6,3,50
6,CZ,0.4063092,0.44620228,0.15570785,7,1,60
6,CZ,2.8336258,0.44620228,0.93159515,5,3,50
6,CZ,1.7001755,0.44620228,0.5589571,4,4,45
6,CZ,1.061966,0.44620228,0.34913656,2,5,46
6,CZ,0.530983,0.44620228,0.39210272,7,5,45
6,CZ,0.94230086,0.44620228,0.39454493,5,4,45
6,CZ,0.82907873,0.44620228,0.38053247,5,2,40
6,CZ,1.2448368,0.44620228,0.6918038,7,4,40
6,CZ,1.2448368,0.44620228,0.51079637,7,2,42
6,CZ,1.7776577,0.44620228,0.5370449,3,4,666
6,CZ,0.8888289,0.44620228,0.53271824,3,3,40
6,CZ,0.38731304,0.44620228,0.0026036543,7,6,55
6,CZ,0.7746261,0.44620228,0.32671118,7,6,42
6,CZ,0.43684447,0.44620228,0.2199248,5,3,42
6,CZ,0.89001226,0.44620228,0.48676258,7,4,42
6,CZ,3.2371192,0.44620228,1.0642494,6,4,50
6,CZ,0.49668428,0.44620228,0.23132741,7,6,42
6,CZ,1.2111758,0.44620228,0.42810982,6,3,60
6,CZ,1.8844049,0.44620228,0.73813665,4,2,65
6,CZ,1.4133037,0.44620228,0.6546232,7,3,40
6,CZ,1.3923761,0.44620228,0.47618672,6,4,42
6,CZ,0.46412537,0.44620228,0.0026004098,7,7,50
6,CZ,1.3379614,0.44620228,0.98801345,6,6,40
6,CZ,0.3890334,0.44620228,0.21620087,4,4,40
6,CZ,2.0848422,0.44620228,0.72622377,7,5,50
6,CZ,0.7995406,0.44620228,0.3347707,4,6,45
6,CZ,2.074261,0.44620228,0.62770164,1,7,666
6,CZ,1.0371305,0.44620228,0.35469425,4,5,40
6,CZ,0.87368894,0.44620228,0.40100777,6,3,45
6,CZ,1.5186833,0.44620228,0.70343363,4,1,40
6,CZ,0.24232599,0.44620228,0.15772349,6,6,30
6,CZ,0.74466944,0.44620228,0.44631648,7,6,40
6,CZ,0.74466944,0.44620228,0.8614085,6,5,45
6,CZ,0.6339319,0.44620228,0.26012254,6,5,40
6,CZ,0.9208797,0.44620228,0.33674738,2,2,48
6,CZ,0.83346033,0.44620228,0.300553,7,4,42
6,CZ,2.2566612,0.44620228,0.81377155,7,4,42
6,CZ,2.350727,0.44620228,0.8738048,7,4,42
6,CZ,0.5876818,0.44620228,0.62033975,3,3,45
6,CZ,1.2920321,0.44620228,0.4310313,5,4,45
6,CZ,0.7653034,0.44620228,0.38721675,5,3,888
6,CZ,1.5306067,0.44620228,1.1469213,3,6,666
6,CZ,0.9273539,0.44620228,0.4668666,4,3,44
6,CZ,0.8114939,0.44620228,0.27905947,7,5,42
6,CZ,0.7299104,0.44620228,0.28844562,6,5,35
6,CZ,1.0948656,0.44620228,0.44599628,7,5,18
6,CZ,0.3881374,0.44620228,0.1708406,3,2,50
6,CZ,1.0274314,0.44620228,0.36448362,5,6,46
6,CZ,2.0548627,0.44620228,0.6648952,6,5,666
6,CZ,1.3426412,0.44620228,0.40562287,5,7,666
6,CZ,0.6713206,0.44620228,0.3703698,7,7,40
6,CZ,0.44865248,0.44620228,0.29473135,5,3,40
6,CZ,0.88323706,0.44620228,0.31219453,7,4,45
6,CZ,0.4585841,0.44620228,0.23086938,7,5,42
6,CZ,0.39365324,0.44620228,0.15040508,7,2,42
6,CZ,0.7873065,0.44620228,0.28390953,4,6,42
6,CZ,2.5591745,0.44620228,0.89145035,7,4,60
6,CZ,2.5591745,0.44620228,1.1746159,7,6,42
6,CZ,0.845974,0.44620228,0.34713024,7,6,52
6,CZ,0.826072,0.44620228,0.3484093,7,4,50
6,CZ,0.17663184,0.44620228,0.15792936,7,6,45
6,CZ,0.26494777,0.44620228,0.23689403,4,6,60
6,CZ,1.0042801,0.44620228,0.38371038,0,4,45
6,CZ,1.3287605,0.44620228,0.58780617,7,6,37
6,CZ,1.089515,0.44620228,0.4563271,7,3,40
6,CZ,0.42473188,0.44620228,0.35760197,4,6,45
6,CZ,1.2741957,0.44620228,0.5793753,5,6,40
6,CZ,0.8500594,0.44620228,0.39085695,2,6,50
6,CZ,0.79419273,0.44620228,0.33496374,7,3,56
6,CZ,0.39709637,0.44620228,0.22068177,6,5,30
6,CZ,0.37136176,0.44620228,0.13174143,7,4,42
6,CZ,0.41741884,0.44620228,0.19334276,7,6,42
6,CZ,1.2104373,0.44620228,0.42940542,5,5,40
6,CZ,1.0010738,0.44620228,0.3609959,7,5,41
6,CZ,1.510202,0.44620228,0.54459196,7,3,42
6,CZ,1.5813335,0.44620228,0.43594098,6,6,666
6,CZ,0.39533338,0.44620228,0.21621443,7,4,30
6,CZ,1.0226847,0.44620228,0.4650136,7,4,42
6,CZ,1.0226847,0.44620228,0.4650136,5,6,45
6,CZ,1.1589559,0.44620228,0.4973685,5,4,42
6,CZ,0.66138184,0.44620228,0.2324928,7,6,40
6,CZ,0.66138184,0.44620228,0.21943049,4,5,60
6,CZ,0.33069092,0.44620228,0.12672904,7,4,40
6,CZ,1.8117197,0.44620228,0.3444138,3,7,70
6,CZ,0.4529299,0.44620228,0.2109491,5,6,40
6,CZ,0.8739882,0.44620228,0.004923828,6,3,42
6,CZ,1.4608835,0.44620228,0.438072,7,6,666
6,CZ,0.9739223,0.44620228,0.48561725,7,6,40
6,CZ,0.9907662,0.44620228,0.49401593,6,4,45
6,CZ,0.4363454,0.44620228,0.19302689,6,4,42
6,CZ,1.3090363,0.44620228,1.2618204,3,6,55
6,CZ,0.46676043,0.44620228,0.20648164,5,5,48
6,CZ,1.4225703,0.44620228,0.56628245,6,2,50
6,CZ,1.1481748,0.44620228,0.46771196,7,6,40
6,CZ,0.7654498,0.44620228,0.31180796,7,7,40
6,CZ,0.9349609,0.44620228,0.3914717,5,1,40
6,CZ,1.8699218,0.44620228,1.1207348,3,2,666
6,CZ,1.0867064,0.44620228,0.32830286,7,5,666
6,CZ,1.4824086,0.44620228,0.49454224,6,3,40
6,CZ,1.4991452,0.44620228,0.5872273,7,6,40
6,CZ,1.238542,0.44620228,0.6134048,7,6,42
6,CZ,0.619271,0.44620228,0.22645508,0,2,40
6,CZ,1.634885,0.44620228,0.49024943,4,7,666
6,CZ,0.7969711,0.44620228,0.24117507,6,1,666
6,CZ,1.3481728,0.44620228,0.4610694,5,2,40
6,CZ,0.44939092,0.44620228,0.1536898,4,3,43
6,CZ,0.40617502,0.44620228,0.13550293,5,3,40
6,CZ,1.1917499,0.44620228,0.48833692,0,5,40
6,CZ,0.7221582,0.44620228,0.30991578,5,4,50
6,CZ,1.0832373,0.44620228,0.46487364,4,6,666
6,CZ,0.53017724,0.44620228,0.19927774,7,4,42
6,CZ,2.650886,0.44620228,0.9693762,4,2,60
6,CZ,0.40248102,0.44620228,0.2220501,4,6,45
6,CZ,1.1121254,0.44620228,1.072012,7,5,40
6,CZ,0.9720768,0.44620228,0.5340024,7,5,65
6,CZ,1.4581152,0.44620228,0.501422,5,4,40
6,CZ,0.9012705,0.44620228,0.45665094,5,5,50
6,CZ,0.95928675,0.44620228,0.43618658,7,6,56
6,CZ,1.199594,0.44620228,0.7022899,0,4,70
6,CZ,0.4535355,0.44620228,0.17922792,5,4,888
6,CZ,1.2296448,0.44620228,0.5643852,6,3,48
6,CZ,1.2296448,0.44620228,0.42832845,6,4,42
6,CZ,0.63083035,0.44620228,0.2641311,5,1,40
6,CZ,0.7956981,0.44620228,0.2696554,6,2,40
6,CZ,0.9201306,0.44620228,0.42232367,7,3,40
6,CZ,0.7549908,0.44620228,0.34652743,99,4,999
6,CZ,0.84713775,0.44620228,0.35729417,6,5,40
6,CZ,0.41172522,0.44620228,0.15730993,7,4,42
6,CZ,0.9888829,0.44620228,0.39078626,4,5,50
6,CZ,2.1776755,0.44620228,0.8870817,4,3,49
6,CZ,1.0888377,0.44620228,0.65259326,0,3,42
6,CZ,0.065306105,0.44620228,0.025562912,0,6,666
6,CZ,0.84036005,0.44620228,0.5469678,6,3,42
6,CZ,1.2283533,0.44620228,0.55853087,6,4,42
6,CZ,0.92367315,0.44620228,0.5133208,7,2,40
6,CZ,0.4759539,0.44620228,0.1716331,7,4,40
6,CZ,0.9519078,0.44620228,0.47922805,7,2,20
6,CZ,1.6838212,0.44620228,1.3638501,5,5,45
6,CZ,0.98529726,0.44620228,0.44084287,7,5,45
6,CZ,0.8044175,0.44620228,0.4047727,4,1,40
6,CZ,0.9369965,0.44620228,0.56569505,5,6,60
6,CZ,0.8991126,0.44620228,0.5388818,7,5,42
6,CZ,0.44236854,0.44620228,0.24405618,6,5,42
6,CZ,0.7791504,0.44620228,0.27640542,7,2,42
6,CZ,0.7791504,0.44620228,0.41920993,6,2,40
6,CZ,0.4069746,0.44620228,0.23773862,7,4,42
6,CZ,0.70511526,0.44620228,0.19122885,1,6,666
6,CZ,1.1370221,0.44620228,0.4760755,6,5,50
6,CZ,0.9214551,0.44620228,0.32570332,4,6,40
6,CZ,0.9226395,0.44620228,0.46449322,7,5,888
6,CZ,0.7376003,0.44620228,0.3391483,4,5,30
6,CZ,0.7376003,0.44620228,0.30266103,7,5,60
6,CZ,0.5084168,0.44620228,0.2354918,7,3,37
6,CZ,1.0168335,0.44620228,0.35744324,6,4,60
6,CZ,1.8188597,0.44620228,0.60345364,3,5,42
6,CZ,0.85998166,0.44620228,0.35031572,5,2,42
6,CZ,0.85998166,0.44620228,0.35031572,4,4,45
6,CZ,0.37401116,0.44620228,0.39479527,5,5,999
6,CZ,1.5016108,0.44620228,1.5850564,7,5,42
6,CZ,0.81426513,0.44620228,0.4099333,7,5,42
6,CZ,0.75836915,0.44620228,0.26079074,5,6,45
6,CZ,0.8412619,0.44620228,0.37672347,7,4,888
6,CZ,0.8360529,0.44620228,0.29389414,6,2,40
6,CZ,0.81655943,0.44620228,0.2792599,1,6,42
6,CZ,0.88596445,0.44620228,0.5807415,7,2,50
6,CZ,1.209976,0.44620228,1.1815809,7,1,42
6,CZ,1.0782654,0.44620228,0.38113046,7,2,42
6,CZ,1.0782654,0.44620228,0.35971713,7,7,20
6,CZ,0.44661042,0.44620228,0.51662385,7,4,40
6,CZ,0.88740975,0.44620228,0.43510988,3,6,50
6,CZ,0.80156946,0.44620228,0.5254213,4,4,40
6,CZ,0.40078473,0.44620228,0.22273155,7,4,21
6,CZ,1.4969429,0.44620228,0.51194817,7,4,40
6,CZ,2.0089164,0.44620228,0.69083357,4,6,36
6,CZ,0.40566728,0.44620228,0.18893684,6,5,888
6,CZ,1.1938734,0.44620228,1.2602179,7,4,48
6,CZ,2.144472,0.44620228,0.81934917,7,5,43
6,CZ,1.2146391,0.44620228,0.49478635,5,4,40
6,CZ,0.59233594,0.44620228,0.3267937,6,4,40
6,CZ,1.3997794,0.44620228,0.5572101,5,7,40
6,CZ,0.93318623,0.44620228,0.39358652,6,5,42
6,CZ,0.8160986,0.44620228,0.48895082,7,4,45
6,CZ,0.8160986,0.44620228,0.361019,2,5,15
6,CZ,0.4621332,0.44620228,0.17656957,6,6,42
6,CZ,0.30146384,0.44620228,0.112059176,5,5,42
6,CZ,0.7959154,0.44620228,0.26552317,1,4,888
6,CZ,1.5918308,0.44620228,1.0418521,6,3,40
6,CZ,1.032396,0.44620228,0.5223562,0,6,888
6,CZ,0.4274857,0.44620228,0.14054208,6,4,42
6,CZ,0.48580533,0.44620228,0.17764933,7,3,45
6,CZ,1.3790615,0.44620228,0.6977569,5,5,45
6,CZ,2.758123,0.44620228,0.9201298,3,6,888
6,CZ,0.8615115,0.44620228,0.9965675,6,2,50
6,CZ,1.3747251,0.44620228,0.587834,7,2,50
6,CZ,1.2759826,0.44620228,1.0167273,6,6,666
6,CZ,1.2244854,0.44620228,0.6064431,6,5,50
6,CZ,0.91406053,0.44620228,0.33425373,6,3,45
6,CZ,0.8084109,0.44620228,0.30887362,7,2,40
6,CZ,1.6188111,0.44620228,0.5536266,5,4,42
6,CZ,0.40470278,0.44620228,0.16184323,4,2,42
6,CZ,1.9543833,0.44620228,1.734757,4,4,40
6,CZ,0.4885958,0.44620228,0.19903076,7,4,40
6,CZ,0.8156239,0.44620228,0.36080897,7,5,42
6,CZ,1.4804871,0.44620228,0.96365815,5,4,48
6,CZ,0.2580446,0.44620228,0.117332585,4,4,40
6,CZ,0.3877323,0.44620228,0.23238677,3,3,888
6,CZ,0.37121287,0.44620228,0.1304909,7,6,999
6,CZ,0.74242574,0.44620228,0.24631889,6,3,42
6,CZ,1.4085982,0.44620228,0.4630969,6,5,40
6,CZ,0.46953273,0.44620228,0.21550722,6,5,40
6,CZ,0.8472291,0.44620228,0.4708379,5,4,40
6,CZ,1.145391,0.44620228,0.46657795,4,4,42
6,CZ,0.76359403,0.44620228,0.42127734,7,6,37
6,CZ,0.37563202,0.44620228,0.19431084,7,5,40
6,CZ,0.80726075,0.44620228,0.36706054,7,5,42
6,CZ,0.40363038,0.44620228,0.20781004,6,5,50
6,CZ,0.3635319,0.44620228,0.12779085,6,4,50
6,CZ,0.7270638,0.44620228,0.4732503,4,4,40
6,CZ,1.1370221,0.44620228,0.401899,5,7,56
6,CZ,1.0534176,0.44620228,0.0059346873,6,5,42
6,CZ,2.1068351,0.44620228,0.81184894,2,6,42
6,CZ,1.0171443,0.44620228,0.36679104,3,4,40
6,CZ,1.0171443,0.44620228,0.38862547,4,7,40
6,CZ,0.39913747,0.44620228,0.18487509,7,3,42
6,CZ,0.72342277,0.44620228,0.3547047,2,6,42
6,CZ,1.5739285,0.44620228,0.017887503,88,5,42
6,CZ,0.5035885,0.44620228,0.49177054,7,7,42
6,CZ,0.83118397,0.44620228,0.32846686,7,4,40
