essround,cntry,dweight,pweight,anweight,tvtot,sclmeet,wkhtot
7,AT,0.8560709,0.40601933,0.35154217,7,5,25
7,AT,0.8560709,0.40601933,0.3085475,7,5,25
7,AT,0.8560709,0.40601933,0.3480271,7,6,888
7,AT,0.8560709,0.40601933,0.36358467,5,5,50
7,AT,0.8560709,0.40601933,0.62832385,2,5,45
7,AT,0.8560709,0.40601933,0.35154217,0,4,30
7,AT,0.8560709,0.40601933,0.47632766,3,5,666
7,AT,0.8560709,0.40601933,0.62832385,4,6,20
7,AT,0.8643777,0.40601933,0.36711267,3,4,45
7,AT,0.8643777,0.40601933,0.36711267,4,4,46
7,AT,0.8643777,0.40601933,0.4326259,4,4,55
7,AT,0.8643777,0.40601933,0.5982839,6,3,60
7,AT,0.8643777,0.40601933,0.5982839,4,3,60
7,AT,0.8643777,0.40601933,0.36711267,6,6,60
7,AT,0.8643777,0.40601933,0.36711267,3,5,43
7,AT,0.8649347,0.40601933,0.48125958,4,3,35
7,AT,0.8649347,0.40601933,0.35518205,4,5,45
7,AT,0.8649347,0.40601933,0.6348296,5,5,30
7,AT,0.85448,0.40601933,0.32196984,2,4,40
7,AT,0.85448,0.40601933,0.5247146,1,5,50
7,AT,0.85448,0.40601933,0.319551,3,3,40
7,AT,0.85448,0.40601933,0.32196984,2,5,46
7,AT,0.85448,0.40601933,0.28867278,3,4,60
7,AT,0.85448,0.40601933,0.28867278,7,5,45
7,AT,0.85448,0.40601933,0.31130567,2,6,27
7,AT,0.87302375,0.40601933,0.3180616,7,4,40
7,AT,0.87302375,0.40601933,0.5361018,4,6,666
7,AT,0.87302375,0.40601933,0.32895714,7,2,70
7,AT,0.87302375,0.40601933,0.5361018,1,6,666
7,AT,0.87302375,0.40601933,0.32895714,2,4,45
7,AT,0.87302375,0.40601933,0.3538373,2,6,7
7,AT,0.822714,0.40601933,0.6735175,1,6,42
7,AT,0.822714,0.40601933,0.5173901,2,5,38
7,AT,0.822714,0.40601933,0.29714268,3,4,45
7,AT,0.822714,0.40601933,0.25407186,1,4,40
7,AT,0.822714,0.40601933,0.26842982,6,5,40
7,AT,0.822714,0.40601933,0.3742894,3,6,20
7,AT,0.822714,0.40601933,0.48791936,7,4,45
7,AT,0.82204133,0.40601933,0.29628247,5,4,20
7,AT,0.82204133,0.40601933,0.34913185,5,6,42
7,AT,0.82204133,0.40601933,0.33756807,1,4,40
7,AT,0.82204133,0.40601933,0.65615463,7,5,50
7,AT,0.82204133,0.40601933,0.34913185,4,6,40
7,AT,0.82204133,0.40601933,0.9174791,4,5,41
7,AT,0.82204133,0.40601933,0.7854134,2,3,57
7,AT,0.8345032,0.40601933,0.31444252,1,4,40
7,AT,0.8345032,0.40601933,0.26684418,2,4,40
7,AT,0.8345032,0.40601933,0.3120802,3,2,60
7,AT,0.8345032,0.40601933,0.31444252,1,5,60
7,AT,0.8345032,0.40601933,0.2819239,3,3,40
7,AT,0.8345032,0.40601933,0.2819239,4,3,40
7,AT,0.8345032,0.40601933,0.2819239,6,3,40
7,AT,0.79958785,0.40601933,0.33704427,4,4,45
7,AT,0.79958785,0.40601933,0.40019822,4,6,39
7,AT,0.79958785,0.40601933,0.3652803,2,6,40
7,AT,0.79958785,0.40601933,0.3044757,6,4,40
7,AT,0.79958785,0.40601933,0.55343926,6,4,666
7,AT,0.79958785,0.40601933,0.40019822,2,6,45
7,AT,1.3806295,0.40601933,1.1364214,4,5,40
7,AT,1.3806295,0.40601933,1.1364214,4,6,44
7,AT,1.3806295,0.40601933,0.4094563,3,5,40
7,AT,1.3806295,0.40601933,1.1364214,4,6,40
7,AT,0.85998636,0.40601933,0.3485532,1,4,20
7,AT,0.85998636,0.40601933,0.5599933,2,4,8
7,AT,0.85998636,0.40601933,0.31331176,1,1,20
7,AT,0.85998636,0.40601933,0.38187215,7,5,50
7,AT,0.85998636,0.40601933,0.27499276,7,6,40
7,AT,0.8363315,0.40601933,0.67413,3,7,40
7,AT,0.8363315,0.40601933,0.25652927,3,4,40
7,AT,0.8363315,0.40601933,0.6883998,3,3,40
7,AT,0.8363315,0.40601933,0.22999986,3,2,40
7,AT,0.8363315,0.40601933,0.25652927,3,3,40
7,AT,0.8363315,0.40601933,0.25652927,4,5,40
7,AT,0.8363315,0.40601933,0.25652927,3,6,40
7,AT,0.82984245,0.40601933,0.40964642,1,7,666
7,AT,0.82984245,0.40601933,0.39090958,4,5,40
7,AT,0.82984245,0.40601933,0.3023297,4,2,40
7,AT,0.82984245,0.40601933,0.28034937,5,7,40
7,AT,0.82984245,0.40601933,0.3684869,5,7,40
7,AT,0.82984245,0.40601933,0.6281759,3,7,38
7,AT,0.9274312,0.40601933,0.35315728,2,4,60
7,AT,0.9274312,0.40601933,0.38084602,2,4,5
7,AT,0.9274312,0.40601933,0.38084602,3,4,35
7,AT,0.8503796,0.40601933,0.33198595,5,5,47
7,AT,0.8503796,0.40601933,0.33198595,3,7,43
7,AT,0.8503796,0.40601933,0.60344404,4,6,15
7,AT,0.8503796,0.40601933,0.33198595,4,7,60
7,AT,0.8503796,0.40601933,0.60344404,6,7,666
7,AT,0.8503796,0.40601933,0.43635726,7,7,40
7,AT,0.860045,0.40601933,0.3928993,5,5,40
7,AT,0.860045,0.40601933,0.36527252,5,4,48
7,AT,0.860045,0.40601933,0.35317415,2,6,35
7,AT,0.860045,0.40601933,0.36527252,3,6,60
7,AT,0.84758276,0.40601933,0.32275173,6,4,40
7,AT,0.84758276,0.40601933,0.42421997,6,6,40
7,AT,0.84758276,0.40601933,0.42421997,4,6,38
7,AT,0.84758276,0.40601933,0.3872061,5,6,38
7,AT,0.84758276,0.40601933,0.34805655,5,6,38
7,AT,0.84758276,0.40601933,0.3872061,4,4,40
7,AT,1.3494877,0.40601933,0.32626066,3,6,50
7,AT,1.3494877,0.40601933,0.43035603,3,6,40
7,AT,1.3494877,0.40601933,0.29251987,5,2,42
7,AT,1.3494877,0.40601933,0.7339619,2,5,41
7,AT,1.3275,0.40601933,0.5380369,4,5,666
7,AT,1.3275,0.40601933,0.68224907,5,4,30
7,AT,1.3275,0.40601933,1.3144816,0,5,65
7,AT,1.3275,0.40601933,0.44847518,4,6,40
7,AT,1.3275,0.40601933,0.53933936,4,6,60
7,AT,0.8740739,0.40601933,0.35893503,2,4,25
7,AT,0.8740739,0.40601933,0.36844185,2,6,60
7,AT,0.8740739,0.40601933,0.3328393,6,3,40
7,AT,0.8740739,0.40601933,0.60499525,6,7,44
7,AT,1.2904663,0.40601933,0.3985239,7,6,40
7,AT,1.2904663,0.40601933,0.3985239,7,6,40
7,AT,1.2904663,0.40601933,0.9434314,3,6,40
7,AT,1.2904663,0.40601933,0.46961063,6,6,70
7,AT,0.8641456,0.40601933,0.6897623,7,7,60
7,AT,0.8641456,0.40601933,0.6897623,5,7,60
7,AT,0.8641456,0.40601933,0.48411208,3,4,18
7,AT,0.8641456,0.40601933,0.48411208,3,6,4
7,AT,0.8641456,0.40601933,0.36425683,2,3,26
7,AT,0.8641456,0.40601933,0.9644716,1,4,50
7,AT,0.9119863,0.40601933,0.32088646,4,6,26
7,AT,0.9119863,0.40601933,0.57353187,5,4,30
7,AT,0.9119863,0.40601933,0.62372947,5,3,70
7,AT,0.9119863,0.40601933,0.8906013,4,7,100
7,AT,0.9119863,0.40601933,0.62372947,6,5,50
7,AT,0.9119863,0.40601933,0.28164107,5,4,38
7,AT,0.9119863,0.40601933,0.43479025,2,6,666
7,AT,0.9119863,0.40601933,0.32088646,5,5,40
7,AT,1.3339204,0.40601933,0.82384354,4,6,38
7,AT,1.3339204,0.40601933,0.4045602,6,6,28
7,AT,1.3339204,0.40601933,0.89594936,5,4,38
7,AT,1.3339204,0.40601933,0.4045602,3,6,888
7,AT,1.3339204,0.40601933,0.6245496,5,6,45
7,AT,1.3339204,0.40601933,0.5617976,3,6,32
7,AT,1.4683694,0.40601933,0.9234312,5,6,45
7,AT,1.4683694,0.40601933,0.53435093,7,4,45
7,AT,1.4683694,0.40601933,1.2020855,3,88,40
7,AT,1.4683694,0.40601933,0.4790901,7,6,40
7,AT,1.4683694,0.40601933,0.87083226,7,2,20
7,AT,0.87895966,0.40601933,0.3311938,5,6,55
7,AT,0.87895966,0.40601933,0.7450596,4,3,50
7,AT,0.87895966,0.40601933,0.29694283,7,4,40
7,AT,0.90047956,0.40601933,0.35154483,1,6,12
7,AT,0.90047956,0.40601933,0.35154483,7,6,70
7,AT,0.90047956,0.40601933,0.37910712,1,6,40
7,AT,0.90047956,0.40601933,0.49018213,7,5,30
7,AT,0.90047956,0.40601933,0.37910712,2,4,40
7,AT,0.90047956,0.40601933,0.37910712,5,7,40
7,AT,0.90047956,0.40601933,0.39209387,1,7,40
7,AT,0.90047956,0.40601933,0.46206516,5,7,48
7,AT,0.90047956,0.40601933,0.33274114,5,6,60
7,AT,0.90047956,0.40601933,0.3891482,7,5,666
7,AT,0.9204927,0.40601933,0.35051516,4,5,38
7,AT,0.9204927,0.40601933,0.39094546,4,6,50
7,AT,0.9204927,0.40601933,0.33176658,6,5,35
7,AT,0.9204927,0.40601933,0.42051396,4,6,38
7,AT,0.9204927,0.40601933,0.35051516,4,6,888
7,AT,0.9204927,0.40601933,0.37799674,2,4,37
7,AT,0.8824239,0.40601933,0.33000118,7,3,60
7,AT,0.8824239,0.40601933,0.2821675,7,2,40
7,AT,0.8824239,0.40601933,0.33249915,6,2,11
7,AT,0.8824239,0.40601933,0.33249915,5,6,40
7,AT,0.8824239,0.40601933,0.32148626,5,6,55
7,AT,0.8824239,0.40601933,0.2821675,7,3,888
7,AT,0.8824239,0.40601933,0.33249915,3,2,40
7,AT,0.8824239,0.40601933,0.54187423,4,5,666
7,AT,1.3030477,0.40601933,1.0476252,6,6,35
7,AT,1.3030477,0.40601933,0.7589359,7,5,40
7,AT,1.3030477,0.40601933,0.46569023,3,5,30
7,AT,1.3030477,0.40601933,0.39519694,2,6,50
7,AT,1.2645657,0.40601933,0.47649094,0,4,39
7,AT,1.2645657,0.40601933,0.5956924,6,5,32
7,AT,1.2645657,0.40601933,1.2521645,5,7,30
7,AT,1.2645657,0.40601933,0.46070886,6,6,20
7,AT,1.2565885,0.40601933,0.40999162,5,6,666
7,AT,1.2565885,0.40601933,0.40999162,7,7,45
7,AT,1.2565885,0.40601933,0.74523336,7,6,666
7,AT,1.2565885,0.40601933,0.74523336,7,6,25
7,AT,1.2565885,0.40601933,0.40999162,4,6,40
7,AT,0.87181497,0.40601933,0.35334736,3,4,40
7,AT,0.87181497,0.40601933,0.3871246,3,3,40
7,AT,0.87181497,0.40601933,0.27877513,2,4,50
7,AT,0.87181497,0.40601933,0.35334736,4,3,39
7,AT,0.87181497,0.40601933,0.31762117,4,5,39
7,AT,0.87181497,0.40601933,0.27877513,4,4,40
7,AT,0.87181497,0.40601933,0.32850167,6,5,40
7,AT,0.87181497,0.40601933,0.41068134,0,2,40
7,AT,0.8674568,0.40601933,0.28302822,5,4,45
7,AT,0.8674568,0.40601933,0.28302822,5,6,30
7,AT,0.8674568,0.40601933,0.2678894,7,6,40
7,AT,0.8674568,0.40601933,0.28302822,7,6,888
7,AT,0.8674568,0.40601933,0.28302822,7,5,50
7,AT,0.8674568,0.40601933,0.2678894,7,5,40
7,AT,0.8674568,0.40601933,0.2678894,7,6,20
7,AT,1.278462,0.40601933,0.39214468,2,6,40
7,AT,1.278462,0.40601933,1.0305121,3,5,40
7,AT,1.278462,0.40601933,1.0523255,5,4,50
7,AT,1.278462,0.40601933,0.39214468,3,4,40
7,AT,0.84452426,0.40601933,0.25046238,6,4,30
7,AT,0.84452426,0.40601933,0.4221615,7,1,888
7,AT,0.84452426,0.40601933,0.23225297,6,2,666
7,AT,0.84452426,0.40601933,0.52040684,7,6,666
7,AT,0.84452426,0.40601933,0.4221615,7,3,888
7,AT,0.84452426,0.40601933,0.27863452,7,6,25
7,AT,0.84452426,0.40601933,0.23225297,7,4,666
7,AT,0.84452426,0.40601933,0.339368,7,4,25
7,AT,0.84452426,0.40601933,0.4221615,7,1,25
7,AT,0.93836296,0.40601933,0.41667482,0,6,40
7,AT,0.93836296,0.40601933,0.34186605,3,5,42
7,AT,0.93836296,0.40601933,0.31701133,6,6,42
7,AT,0.93836296,0.40601933,0.66450894,5,3,60
7,AT,0.93836296,0.40601933,0.66450894,3,6,46
7,AT,0.93836296,0.40601933,0.3000548,4,7,42
7,AT,0.93836296,0.40601933,0.3000548,6,3,20
7,AT,0.93836296,0.40601933,0.3000548,6,5,39
7,AT,0.8656178,0.40601933,0.50416297,0,6,666
7,AT,0.8656178,0.40601933,0.33275706,7,4,25
7,AT,0.8656178,0.40601933,0.364566,7,6,666
7,AT,0.8656178,0.40601933,0.2991127,4,5,38
7,AT,0.8656178,0.40601933,0.33275706,6,5,30
7,AT,0.8656178,0.40601933,0.42194727,7,6,38
7,AT,1.2074363,0.40601933,0.2617283,7,7,5
7,AT,1.2074363,0.40601933,0.24772877,6,6,52
7,AT,1.2074363,0.40601933,0.2919174,6,6,666
7,AT,1.2074363,0.40601933,0.2617283,7,6,22
7,AT,1.3035299,0.40601933,0.63312453,2,4,666
7,AT,1.3035299,0.40601933,0.3151496,0,1,150
7,AT,1.3035299,0.40601933,0.41287348,5,4,40
7,AT,1.3035299,0.40601933,0.312782,7,5,60
7,AT,0.8159692,0.40601933,0.402798,4,7,666
7,AT,0.8159692,0.40601933,0.30745888,2,7,50
7,AT,0.8159692,0.40601933,0.30514905,5,4,50
7,AT,0.8159692,0.40601933,0.2756625,7,4,48
7,AT,0.8159692,0.40601933,0.33071303,4,4,45
7,AT,0.8159692,0.40601933,0.26091766,6,6,40
7,AT,0.8159692,0.40601933,0.30745888,3,6,65
7,AT,0.8446358,0.40601933,0.40065432,4,4,42
7,AT,0.8446358,0.40601933,0.32872182,3,4,40
7,AT,0.8446358,0.40601933,0.33998257,4,4,42
7,AT,0.8446358,0.40601933,0.40065432,3,6,40
7,AT,0.8924981,0.40601933,0.29446253,2,4,45
7,AT,0.8924981,0.40601933,0.44614264,7,4,39
7,AT,0.8924981,0.40601933,0.24544626,6,4,40
7,AT,0.8924981,0.40601933,0.35864604,7,7,25
7,AT,0.8924981,0.40601933,0.27375734,5,5,40
7,AT,0.8924981,0.40601933,0.27170068,2,5,40
7,AT,0.8924981,0.40601933,0.24544626,3,5,55
7,AT,0.8924981,0.40601933,0.44614264,6,6,30
7,AT,0.8924981,0.40601933,0.27170068,5,5,42
7,AT,0.8154713,0.40601933,0.30727127,3,6,40
7,AT,0.8154713,0.40601933,0.26075843,6,2,40
7,AT,0.8154713,0.40601933,0.33051124,2,3,9
7,AT,0.8154713,0.40601933,0.5007603,5,3,40
7,AT,1.2504344,0.40601933,0.47116622,4,4,888
7,AT,1.2504344,0.40601933,0.50680214,1,4,15
7,AT,1.2504344,0.40601933,0.48734316,3,6,888
7,AT,1.2504344,0.40601933,0.47116622,4,5,40
7,AT,1.316875,0.40601933,0.31598416,0,6,888
7,AT,1.316875,0.40601933,0.3078309,3,4,38
7,AT,1.316875,0.40601933,0.27018222,3,6,40
7,AT,1.316875,0.40601933,0.27018222,5,6,666
7,AT,1.3339508,0.40601933,0.8686225,1,6,35
7,AT,1.3339508,0.40601933,1.3488288,0,6,38
7,AT,1.3339508,0.40601933,0.68556434,4,4,40
7,AT,1.3339508,0.40601933,0.42654955,2,3,50
7,AT,1.3679793,0.40601933,0.35608566,5,2,46
7,AT,1.3679793,0.40601933,0.40570456,2,4,28
7,AT,1.3679793,0.40601933,0.41960248,1,4,40
7,AT,1.3679793,0.40601933,0.4513384,1,4,39
7,AT,1.3679793,0.40601933,0.41645008,2,5,50
7,AT,0.8911436,0.40601933,0.36594465,1,3,25
7,AT,0.8911436,0.40601933,0.61681014,5,7,38
7,AT,0.8911436,0.40601933,0.3784805,4,6,60
7,AT,0.8911436,0.40601933,0.37563708,1,3,45
7,AT,0.8911436,0.40601933,0.37563708,5,3,65
7,AT,0.8911436,0.40601933,0.3211885,4,3,888
7,AT,0.86572856,0.40601933,0.696029,4,4,42
7,AT,0.86572856,0.40601933,0.5814807,6,5,41
7,AT,0.86572856,0.40601933,0.5346832,4,5,48
7,AT,0.86572856,0.40601933,0.5814807,6,4,50
7,AT,0.86572856,0.40601933,0.36461264,7,5,32
7,AT,0.86572856,0.40601933,0.696029,6,6,45
7,AT,0.818034,0.40601933,0.2952223,4,7,40
7,AT,0.818034,0.40601933,0.2952223,1,5,40
7,AT,0.818034,0.40601933,0.27943122,7,7,666
7,AT,0.818034,0.40601933,0.32927483,4,7,40
7,AT,0.818034,0.40601933,0.2952223,2,7,10
7,AT,0.818034,0.40601933,0.38803568,1,6,10
7,AT,0.8130435,0.40601933,0.3095995,3,6,40
7,AT,0.8130435,0.40601933,0.43169495,4,4,30
7,AT,0.8130435,0.40601933,0.6489725,4,6,45
7,AT,1.3644192,0.40601933,0.8668628,4,6,38
7,AT,1.3644192,0.40601933,0.27993685,3,4,40
7,AT,1.3644192,0.40601933,0.35481983,4,6,30
7,AT,1.3241647,0.40601933,0.85909575,5,6,42
7,AT,1.3241647,0.40601933,0.8412877,2,4,22
7,AT,1.3241647,0.40601933,0.3443516,1,6,40
7,AT,1.255922,0.40601933,0.4005176,5,6,3
7,AT,0.86953855,0.40601933,0.2637194,6,6,40
7,AT,0.8900558,0.40601933,0.44547793,5,6,40
7,AT,0.8900558,0.40601933,0.33892506,6,6,40
7,AT,0.8900558,0.40601933,0.6160572,7,3,32
7,AT,0.8900558,0.40601933,0.40660936,4,6,40
7,AT,0.8900558,0.40601933,0.44547793,2,7,40
7,AT,0.8900558,0.40601933,0.37517858,6,5,40
7,AT,1.341342,0.40601933,0.5026032,6,6,20
7,AT,1.341342,0.40601933,0.37816992,6,5,40
7,AT,1.341342,0.40601933,0.32335418,7,3,25
7,AT,1.341342,0.40601933,0.3810325,4,3,40
7,AT,1.3625636,0.40601933,0.4179413,5,7,40
7,AT,1.3625636,0.40601933,0.94020826,3,4,40
7,AT,1.3625636,0.40601933,0.4179413,2,5,40
7,AT,1.3130466,0.40601933,0.28462076,7,4,45
7,AT,1.3130466,0.40601933,0.43298325,5,6,12
7,AT,1.3130466,0.40601933,0.834224,0,5,38
7,AT,1.2956595,0.40601933,0.2808519,6,4,55
7,AT,1.2956595,0.40601933,0.5104987,7,3,15
7,AT,1.2956595,0.40601933,0.82317734,6,5,45
7,AT,1.2956595,0.40601933,0.3108935,7,3,60
7,AT,1.3326045,0.40601933,0.3221789,4,4,43
7,AT,1.3326045,0.40601933,0.27340946,5,4,30
7,AT,0.8931694,0.40601933,0.7620826,5,6,45
7,AT,0.8931694,0.40601933,0.36677653,6,2,20
7,AT,0.8931694,0.40601933,0.4080317,3,6,45
7,AT,0.8931694,0.40601933,0.36677653,5,2,40
7,AT,0.8931694,0.40601933,0.99686515,6,6,40
7,AT,0.8591264,0.40601933,0.42999762,4,6,40
7,AT,0.8591264,0.40601933,0.42999762,5,5,39
7,AT,0.8591264,0.40601933,0.3527969,4,6,40
7,AT,0.8591264,0.40601933,0.42999762,4,5,40
7,AT,0.8591264,0.40601933,0.39247966,3,6,40
7,AT,0.8591264,0.40601933,0.39247966,4,6,40
7,AT,0.8502301,0.40601933,0.32603362,2,2,50
7,AT,0.8502301,0.40601933,0.52392286,3,6,38
7,AT,0.8502301,0.40601933,0.2607924,3,4,38
7,AT,0.8502301,0.40601933,0.32603362,1,3,40
7,AT,0.8502301,0.40601933,0.5866834,1,4,60
7,AT,0.8502301,0.40601933,0.52392286,4,6,666
7,AT,0.8502301,0.40601933,0.32603362,3,4,30
7,AT,0.8502301,0.40601933,0.30733225,5,4,40
7,AT,0.8502301,0.40601933,0.5866834,4,2,40
7,AT,0.872709,0.40601933,0.6021944,2,5,40
7,AT,0.872709,0.40601933,0.35069388,7,4,60
7,AT,0.872709,0.40601933,0.43625048,5,4,40
7,AT,0.872709,0.40601933,0.2676874,7,5,45
7,AT,0.872709,0.40601933,0.3154577,6,6,39
7,AT,0.872709,0.40601933,0.22716655,7,3,20
7,AT,1.337037,0.40601933,1.0192242,2,6,55
7,AT,1.337037,0.40601933,0.85442656,0,6,42
7,AT,1.337037,0.40601933,0.6189761,7,4,40
7,AT,1.337037,0.40601933,0.34053096,3,4,8
7,AT,0.928941,0.40601933,0.3765006,3,5,38
7,AT,0.928941,0.40601933,0.31382826,7,6,40
7,AT,0.928941,0.40601933,0.33843344,7,3,40
7,AT,0.928941,0.40601933,0.31382826,1,5,65
7,AT,0.928941,0.40601933,0.3620446,2,4,888
7,AT,0.8082423,0.40601933,0.2584469,0,6,888
7,AT,0.8082423,0.40601933,0.5723631,0,6,888
7,AT,0.8082423,0.40601933,0.2584469,2,5,60
7,AT,0.8082423,0.40601933,0.2584469,5,4,60
7,AT,0.8082423,0.40601933,0.2584469,2,6,40
7,AT,0.8082423,0.40601933,0.5262994,4,7,888
7,AT,0.8082423,0.40601933,0.2584469,0,6,40
7,AT,0.8082423,0.40601933,0.2730521,2,4,40
7,AT,1.3474478,0.40601933,0.929778,4,6,47
7,AT,1.3474478,0.40601933,0.39961547,2,5,30
7,AT,1.3474478,0.40601933,0.4445644,2,4,666
7,AT,1.3474478,0.40601933,0.4445644,3,5,666
7,AT,1.3638587,0.40601933,0.64246583,2,3,38
7,AT,1.3638587,0.40601933,0.51390475,6,5,60
7,AT,1.3268639,0.40601933,0.81948537,4,4,18
7,AT,1.3268639,0.40601933,0.45849547,6,2,40
7,AT,1.3268639,0.40601933,0.47420177,7,2,40
7,AT,1.3268639,0.40601933,1.2725269,3,4,40
7,AT,1.3268639,0.40601933,0.4251614,2,6,666
7,AT,0.85985047,0.40601933,0.36244634,1,7,45
7,AT,0.85985047,0.40601933,0.39281046,2,4,28
7,AT,0.85985047,0.40601933,0.35309422,1,5,30
7,AT,0.8265454,0.40601933,0.38964286,5,6,38
7,AT,0.8265454,0.40601933,0.26484647,6,4,45
7,AT,0.8265454,0.40601933,0.25068018,6,6,45
7,AT,0.8265454,0.40601933,0.33561695,1,7,38
7,AT,0.8265454,0.40601933,0.25068018,5,6,40
7,AT,0.8265454,0.40601933,0.7762655,4,6,32
7,AT,0.8265454,0.40601933,0.25068018,6,6,12
7,AT,0.78735507,0.40601933,0.45858034,1,3,45
7,AT,0.78735507,0.40601933,0.2720692,5,4,42
7,AT,0.78735507,0.40601933,0.30267164,6,5,40
7,AT,0.78735507,0.40601933,0.27927524,5,4,45
7,AT,0.78735507,0.40601933,0.27927524,2,3,666
7,AT,0.88237077,0.40601933,0.44163153,6,6,40
7,AT,0.88237077,0.40601933,0.44163153,3,6,38
7,AT,0.88237077,0.40601933,0.37475455,3,5,50
7,AT,0.88237077,0.40601933,0.44163153,3,7,40
7,AT,0.88237077,0.40601933,0.36234212,4,6,40
7,AT,0.88237077,0.40601933,0.4030985,4,7,40
7,AT,0.84006214,0.40601933,0.33814156,7,6,43
7,AT,0.84006214,0.40601933,0.32694182,7,6,38
7,AT,0.84006214,0.40601933,0.28695583,6,6,15
7,AT,0.84006214,0.40601933,0.3031721,7,6,40
7,AT,0.84006214,0.40601933,0.32694182,7,6,38
7,AT,0.84006214,0.40601933,0.32694182,7,6,20
7,AT,0.84006214,0.40601933,0.36371636,7,6,25
7,AT,0.84006214,0.40601933,0.4612047,7,5,43
7,AT,1.3314714,0.40601933,0.8638362,0,5,25
7,AT,0.8682454,0.40601933,0.38553956,2,5,40
7,AT,0.8682454,0.40601933,0.27763373,5,4,30
7,AT,0.8682454,0.40601933,0.31632072,6,4,18
7,AT,0.8682454,0.40601933,0.32715666,2,3,38
7,AT,0.8682454,0.40601933,0.2933232,7,3,38
7,AT,0.8682454,0.40601933,0.31632072,0,4,30
7,AT,0.8682454,0.40601933,0.7359776,0,7,75
7,AT,0.8682454,0.40601933,0.31632072,5,3,38
7,AT,0.87474614,0.40601933,0.4378154,4,6,40
7,AT,0.87474614,0.40601933,0.39961535,4,6,40
7,AT,0.87474614,0.40601933,0.3330953,7,4,40
7,AT,0.87474614,0.40601933,0.3330953,4,4,40
7,AT,0.87474614,0.40601933,0.3687252,7,4,40
7,AT,0.87474614,0.40601933,0.39961535,5,6,40
7,AT,0.8640887,0.40601933,0.6131723,7,5,42
7,AT,0.8640887,0.40601933,0.33733794,7,5,60
7,AT,0.8640887,0.40601933,0.36378637,7,6,43
7,AT,0.8640887,0.40601933,0.33733794,7,6,60
7,AT,1.4113487,0.40601933,0.83701557,5,4,50
7,AT,1.4113487,0.40601933,0.435855,7,6,40
7,AT,1.4113487,0.40601933,0.435855,6,6,0
7,AT,1.4113487,0.40601933,1.1554054,6,7,50
