essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
8,BE,1.0008274,0.53169733,0.46259093,7,42
8,BE,1.0004036,0.53169733,0.4906355,4,40
8,BE,1.0011586,0.53169733,0.412479,6,42
8,BE,0.99888355,0.53169733,0.70842135,5,6
8,BE,1.0004036,0.53169733,0.52834785,7,50
8,BE,1.0011586,0.53169733,0.6585316,7,70
8,BE,1.0004036,0.53169733,0.70069295,5,666
8,BE,1.000545,0.53169733,0.689188,5,38
8,BE,1.000545,0.53169733,0.62871593,4,60
8,BE,1.000303,0.53169733,0.65732145,4,40
8,BE,1.0006281,0.53169733,0.47259238,4,42
8,BE,1.0006281,0.53169733,0.6992929,5,40
8,BE,0.9996861,0.53169733,0.46311033,6,60
8,BE,0.9996861,0.53169733,0.49933007,4,60
8,BE,0.9996861,0.53169733,0.49262404,4,20
8,BE,1.0001934,0.53169733,0.41208148,6,50
8,BE,1.0001934,0.53169733,0.6991348,5,32
8,BE,0.99964154,0.53169733,0.49260193,6,84
8,BE,0.99964154,0.53169733,0.4568704,6,40
8,BE,1.0004145,0.53169733,0.40663692,4,50
8,BE,1.0004145,0.53169733,0.40663692,7,55
8,BE,1.0004145,0.53169733,0.69928944,4,72
8,BE,1.0004145,0.53169733,0.658042,7,4
8,BE,1.0004145,0.53169733,0.4444079,4,45
8,BE,1.0004474,0.53169733,0.4066503,5,48
8,BE,1.0004474,0.53169733,0.70883214,7,35
8,BE,1.0009978,0.53169733,0.5877068,6,30
8,BE,1.0009978,0.53169733,0.47087064,4,38
8,BE,1.0001798,0.53169733,0.6484133,5,40
8,BE,1.0015324,0.53169733,0.45773467,4,70
8,BE,1.0015324,0.53169733,0.50025225,3,70
8,BE,0.9985566,0.53169733,0.5245116,5,45
8,BE,1.0015324,0.53169733,0.6587774,6,666
8,BE,1.0122589,0.53169733,0.50560963,2,33
8,BE,0.9845164,0.53169733,0.45608315,4,38
8,BE,0.9985566,0.53169733,0.69939923,6,666
8,BE,0.9845164,0.53169733,0.6475846,4,40
8,BE,1.0007975,0.53169733,0.4445782,4,28
8,BE,0.99811697,0.53169733,0.586266,5,6
8,BE,0.9845164,0.53169733,0.68817675,1,46
8,BE,0.99643123,0.53169733,0.45540318,6,50
8,BE,1.0000823,0.53169733,0.77903444,6,41
8,BE,0.9845164,0.53169733,0.4056225,4,66
8,BE,0.99643123,0.53169733,0.405018,4,55
8,BE,0.99643123,0.53169733,0.405018,6,60
8,BE,1.0018481,0.53169733,0.4450449,7,31
8,BE,1.0018481,0.53169733,0.4450449,6,25
8,BE,1.0018481,0.53169733,0.46411204,7,39
8,BE,1.0001934,0.53169733,0.44430977,6,47
8,BE,1.0001934,0.53169733,0.44430977,5,31
8,BE,1.0018481,0.53169733,0.7002914,6,666
8,BE,1.0001934,0.53169733,0.46380204,6,24
8,BE,1.0018481,0.53169733,0.41276315,3,50
8,BE,1.0018481,0.53169733,0.49368924,4,38
8,BE,0.9845164,0.53169733,0.45653233,2,50
8,BE,1.0011079,0.53169733,0.45754078,5,36
8,BE,1.0004145,0.53169733,0.41217265,4,40
8,BE,1.0018481,0.53169733,0.41316968,7,51
8,BE,1.0007296,0.53169733,0.7009214,5,6
8,BE,1.0009978,0.53169733,0.57312465,6,50
8,BE,1.0007296,0.53169733,0.5878003,3,31
8,BE,1.0007296,0.53169733,0.5345036,6,45
8,BE,1.0001904,0.53169733,0.6572475,4,48
8,BE,1.0001904,0.53169733,0.70865023,6,666
8,BE,1.0006281,0.53169733,0.47948164,6,80
8,BE,0.9999767,0.53169733,0.49276707,6,38
8,BE,0.9996244,0.53169733,0.49929905,6,40
8,BE,1.0013014,0.53169733,0.5336204,6,16
8,BE,1.0013014,0.53169733,0.6201508,2,40
8,BE,0.9993913,0.53169733,0.6999838,6,666
8,BE,0.9993913,0.53169733,0.5355074,6,40
8,BE,1.0000823,0.53169733,0.5959834,6,888
8,BE,1.0005555,0.53169733,0.5284282,7,38
8,BE,1.0009978,0.53169733,0.51740354,6,38
8,BE,0.9999475,0.53169733,0.7091757,6,666
8,BE,1.0009978,0.53169733,0.5215801,7,53
8,BE,0.9999475,0.53169733,0.4632317,6,38
8,BE,1.0009978,0.53169733,0.46266958,6,60
8,BE,1.000639,0.53169733,0.6581898,7,6
8,BE,1.0009978,0.53169733,0.58328366,5,666
8,BE,1.0005555,0.53169733,0.52556133,5,25
8,BE,1.0005555,0.53169733,0.53441054,6,0
8,BE,1.0005555,0.53169733,0.4725581,4,75
8,BE,1.0001198,0.53169733,0.43831033,6,50
8,BE,1.0003916,0.53169733,0.53432304,6,45
8,BE,0.9993794,0.53169733,0.49917674,4,35
8,BE,1.0007975,0.53169733,0.4445782,2,42
8,BE,1.0007975,0.53169733,0.41233033,6,40
8,BE,0.9993794,0.53169733,0.49917674,5,23
8,BE,1.0003842,0.53169733,0.5001707,6,45
8,BE,1.0003842,0.53169733,0.41256595,6,38
8,BE,1.0003842,0.53169733,0.49296784,4,40
8,BE,1.0122589,0.53169733,0.41705245,6,40
8,BE,1.0001904,0.53169733,0.4065459,6,3
8,BE,0.99401766,0.53169733,0.52497524,6,0
8,BE,1.000545,0.53169733,0.47255325,5,55
8,BE,1.0017498,0.53169733,0.46452352,4,38
8,BE,1.000545,0.53169733,0.5962588,3,41
8,BE,1.000545,0.53169733,0.66461414,2,24
8,BE,1.0001719,0.53169733,0.4447379,6,38
8,BE,1.0017498,0.53169733,0.7002229,5,39
8,BE,1.0017498,0.53169733,0.46406665,6,50
8,BE,1.000545,0.53169733,0.689188,7,40
8,BE,1.000545,0.53169733,0.47255325,5,45
8,BE,0.9993913,0.53169733,0.61896783,4,666
8,BE,1.000303,0.53169733,0.4443586,7,21
8,BE,1.000303,0.53169733,0.4633964,6,40
8,BE,1.000303,0.53169733,0.49963793,5,32
8,BE,0.99643123,0.53169733,0.49770424,4,38
8,BE,0.99643123,0.53169733,0.46205732,6,32
8,BE,1.0003467,0.53169733,0.41255054,6,55
8,BE,1.0009978,0.53169733,0.5215801,5,36
8,BE,1.0001763,0.53169733,0.52536243,4,35
8,BE,0.9845164,0.53169733,0.6382591,4,40
8,BE,1.0006816,0.53169733,0.4122826,4,38
8,BE,1.0001853,0.53169733,0.46334177,6,50
8,BE,1.0001853,0.53169733,0.40654388,4,40
8,BE,1.0006816,0.53169733,0.4445267,5,36
8,BE,1.0006816,0.53169733,0.4445267,6,40
8,BE,0.99643123,0.53169733,0.6547774,4,42
8,BE,0.99643123,0.53169733,0.4616025,6,44
8,BE,0.99643123,0.53169733,0.41093576,6,5
8,BE,1.0033748,0.53169733,0.4585769,2,40
8,BE,1.0008757,0.53169733,0.49321008,6,22
8,BE,1.0008757,0.53169733,0.5004164,7,38
8,BE,1.0008757,0.53169733,0.4641182,4,38
8,BE,1.000725,0.53169733,0.5362221,4,70
8,BE,1.000725,0.53169733,0.52851754,6,39
8,BE,1.0009155,0.53169733,0.7098621,6,8
8,BE,1.000725,0.53169733,0.69936043,7,38
8,BE,1.000725,0.53169733,0.5256505,6,40
8,BE,1.0009978,0.53169733,0.4756546,7,666
8,BE,1.0033748,0.53169733,0.4585769,5,666
8,BE,1.0015324,0.53169733,0.50025225,3,60
8,BE,1.0015324,0.53169733,0.43892947,6,666
8,BE,0.9996244,0.53169733,0.46353817,6,50
8,BE,1.000073,0.53169733,0.6578177,6,45
8,BE,1.0008339,0.53169733,0.4931894,6,10
8,BE,1.000073,0.53169733,0.44425645,1,48
8,BE,0.9845164,0.53169733,0.5034262,7,78
8,BE,1.0033748,0.53169733,0.46527696,4,35
8,BE,1.0033748,0.53169733,0.5016659,6,22
8,BE,1.0013014,0.53169733,0.5980388,4,10
8,BE,1.000073,0.53169733,0.46328992,5,60
8,BE,1.0000149,0.53169733,0.46326298,6,38
8,BE,1.0000149,0.53169733,0.4570412,4,40
8,BE,1.0000149,0.53169733,0.6990101,5,40
8,BE,1.000073,0.53169733,0.6990504,5,666
8,BE,1.0004036,0.53169733,0.699136,5,24
8,BE,1.0001853,0.53169733,0.49286973,6,666
8,BE,1.0000149,0.53169733,0.41241375,6,40
8,BE,0.9845164,0.53169733,0.6975449,3,12
8,BE,0.9983673,0.53169733,0.38682994,5,10
8,BE,1.0001904,0.53169733,0.4571214,6,50
8,BE,0.9983673,0.53169733,0.46145386,5,50
8,BE,0.9983673,0.53169733,0.3800928,6,9
8,BE,1.000073,0.53169733,0.4570677,6,38
8,BE,1.000073,0.53169733,0.44469392,6,45
8,BE,1.0003916,0.53169733,0.6286195,5,36
8,BE,1.0003842,0.53169733,0.46343398,2,32
8,BE,1.0000149,0.53169733,0.6483066,6,38
8,BE,1.0000149,0.53169733,0.4994942,7,32
8,BE,1.0000149,0.53169733,0.44466802,5,50
8,BE,0.9845164,0.53169733,0.4056225,4,20
8,BE,1.0001853,0.53169733,0.44430614,4,20
8,BE,0.99401766,0.53169733,0.52973884,5,40
8,BE,1.0000669,0.53169733,0.49281147,5,666
8,BE,1.0008339,0.53169733,0.64883745,4,666
8,BE,1.0008339,0.53169733,0.64883745,6,40
8,BE,1.0008339,0.53169733,0.4999031,4,40
8,BE,1.0008339,0.53169733,0.4445944,5,57
8,BE,1.0003842,0.53169733,0.45721006,5,5
8,BE,1.0003842,0.53169733,0.49967843,4,20
8,BE,1.0008339,0.53169733,0.41234535,5,80
8,BE,1.0008339,0.53169733,0.41275135,5,60
8,BE,1.0008339,0.53169733,0.44503224,6,41
8,BE,1.0008339,0.53169733,0.41234535,2,38
8,BE,1.0008932,0.53169733,0.46412635,3,666
8,BE,1.0008932,0.53169733,0.4386495,4,40
8,BE,1.0008932,0.53169733,0.44462085,6,32
8,BE,1.0008932,0.53169733,0.6996241,4,44
8,BE,1.0007311,0.53169733,0.66473794,4,0
8,BE,1.0008932,0.53169733,0.46366987,7,38
8,BE,1.0008932,0.53169733,0.64887595,5,40
8,BE,1.0000849,0.53169733,0.5329722,6,30
8,BE,1.0007662,0.53169733,0.46406746,6,666
8,BE,1.0007662,0.53169733,0.49315614,5,36
8,BE,1.0007311,0.53169733,0.66473794,4,15
8,BE,1.0000849,0.53169733,0.535879,6,38
8,BE,1.0000849,0.53169733,0.5940723,5,45
8,BE,1.0000849,0.53169733,0.53415954,6,40
8,BE,1.0007311,0.53169733,0.5285209,3,40
8,BE,1.0000849,0.53169733,0.7790367,7,666
8,BE,1.0007662,0.53169733,0.46361092,2,666
8,BE,1.0007662,0.53169733,0.41231743,6,44
8,BE,1.000545,0.53169733,0.59758687,7,666
8,BE,1.0007662,0.53169733,0.44456413,6,30
8,BE,1.0007311,0.53169733,0.53450423,4,25
8,BE,1.000545,0.53169733,0.53612554,1,50
8,BE,0.99643123,0.53169733,0.43669388,6,19
8,BE,1.0026528,0.53169733,0.57842577,6,45
8,BE,1.0026528,0.53169733,0.57842577,5,40
8,BE,1.0026528,0.53169733,0.6407184,2,38
8,BE,1.0000849,0.53169733,0.5874219,6,666
8,BE,1.0026528,0.53169733,0.6407184,1,38
8,BE,1.0000849,0.53169733,0.4723357,6,31
8,BE,1.0006281,0.53169733,0.5943949,6,39
8,BE,0.9994453,0.53169733,0.46299902,4,45
8,BE,0.9994453,0.53169733,0.7081223,2,20
8,BE,1.0009946,0.53169733,0.4451038,7,38
8,BE,0.9994453,0.53169733,0.4444149,6,34
8,BE,0.9994453,0.53169733,0.40624303,6,38
8,BE,1.0009946,0.53169733,0.43869388,6,43
8,BE,0.9994453,0.53169733,0.45678073,5,38
8,BE,0.9994453,0.53169733,0.4925051,5,40
8,BE,1.0026528,0.53169733,0.6407184,4,38
8,BE,0.9994453,0.53169733,0.4380147,6,38
8,BE,0.9994453,0.53169733,0.44397768,6,40
8,BE,1.0009946,0.53169733,0.40687275,2,54
8,BE,0.9983673,0.53169733,0.46963343,3,8
8,BE,1.0122589,0.53169733,0.4436305,6,25
8,BE,0.9983673,0.53169733,0.46963343,7,8
8,BE,1.0009946,0.53169733,0.41241145,4,40
8,BE,1.0009946,0.53169733,0.41241145,6,55
8,BE,1.000834,0.53169733,0.44503224,6,42
8,BE,1.0001813,0.53169733,0.40654218,4,50
8,BE,1.0009946,0.53169733,0.49998355,5,24
8,BE,1.000834,0.53169733,0.6583181,5,30
8,BE,1.001051,0.53169733,0.6584608,6,55
8,BE,1.0014292,0.53169733,0.5002007,6,40
8,BE,1.0122589,0.53169733,0.41705245,5,41
8,BE,1.0012658,0.53169733,0.4638422,2,21
8,BE,1.0122589,0.53169733,0.46263716,4,39
8,BE,1.0012658,0.53169733,0.44522423,6,42
8,BE,1.0122589,0.53169733,0.44966972,5,40
8,BE,1.0122589,0.53169733,0.6562443,1,45
8,BE,0.9997113,0.53169733,0.4631223,3,40
8,BE,0.9997113,0.53169733,0.45690233,7,35
8,BE,0.9997113,0.53169733,0.4440957,4,45
8,BE,0.9997113,0.53169733,0.698798,7,40
8,BE,1.0122589,0.53169733,0.46263716,4,40
8,BE,1.0122589,0.53169733,0.49881962,5,40
8,BE,0.9997113,0.53169733,0.49263635,2,40
8,BE,1.0122589,0.53169733,0.46263716,7,40
8,BE,1.0000849,0.53169733,0.69891304,6,666
8,BE,0.99902093,0.53169733,0.38708326,5,40
8,BE,1.0014292,0.53169733,0.5002007,7,14
8,BE,0.99902093,0.53169733,0.46994057,6,45
8,BE,0.99902093,0.53169733,0.46994057,4,45
8,BE,1.0001813,0.53169733,0.69912666,2,38
8,BE,0.99401766,0.53169733,0.6946728,5,666
8,BE,0.99401766,0.53169733,0.6246146,5,48
8,BE,0.9996759,0.53169733,0.5957412,3,40
8,BE,0.9996759,0.53169733,0.5356602,6,32
8,BE,1.0000669,0.53169733,0.46328706,2,38
8,BE,0.9996759,0.53169733,0.5250996,5,21
8,BE,0.9994453,0.53169733,0.6574045,7,666
8,BE,1.0008839,0.53169733,0.49321413,6,20
8,BE,1.0002264,0.53169733,0.46381715,6,666
8,BE,1.0002264,0.53169733,0.4447621,6,50
8,BE,0.9994453,0.53169733,0.4997013,6,10
8,BE,0.9994453,0.53169733,0.46345502,6,40
8,BE,1.0000669,0.53169733,0.40649566,6,60
8,BE,1.0032392,0.53169733,0.64109343,6,40
8,BE,1.0000669,0.53169733,0.46328706,6,42
8,BE,1.0000669,0.53169733,0.46374327,1,40
8,BE,0.9998123,0.53169733,0.49268585,4,45
8,BE,1.0032392,0.53169733,0.51364374,7,60
8,BE,1.0012742,0.53169733,0.5881203,6,30
8,BE,1.0008839,0.53169733,0.658351,7,666
8,BE,1.0032392,0.53169733,0.578764,7,70
8,BE,1.0012742,0.53169733,0.52880746,6,40
8,BE,1.0032392,0.53169733,0.3819476,6,40
8,BE,1.0008839,0.53169733,0.45743826,3,20
8,BE,1.0012742,0.53169733,0.5365164,6,40
8,BE,1.0032392,0.53169733,0.46370554,5,38
8,BE,1.0012742,0.53169733,0.6997443,7,666
8,BE,1.0032392,0.53169733,0.46370554,5,40
8,BE,0.9999938,0.53169733,0.6482931,7,38
8,BE,1.0008839,0.53169733,0.46412218,4,40
8,BE,0.9999938,0.53169733,0.6482931,3,36
8,BE,1.0032392,0.53169733,0.42713207,7,43
8,BE,1.0012742,0.53169733,0.54614127,5,888
8,BE,1.0032392,0.53169733,0.47671956,6,50
8,BE,1.0012742,0.53169733,0.5980227,7,38
8,BE,1.0032392,0.53169733,0.47671956,7,666
8,BE,1.0012742,0.53169733,0.5881203,6,36
8,BE,1.0032392,0.53169733,0.42713207,5,45
8,BE,1.0032392,0.53169733,0.42713207,6,25
8,BE,1.000302,0.53169733,0.47932538,2,60
8,BE,1.000302,0.53169733,0.7006221,7,30
8,BE,0.9845164,0.53169733,0.4001749,6,38
8,BE,1.0033748,0.53169733,0.70135885,5,18
8,BE,1.0006238,0.53169733,0.53325915,5,22
8,BE,1.0015016,0.53169733,0.5002368,4,34
8,BE,1.0032392,0.53169733,0.64109343,6,38
8,BE,0.9845164,0.53169733,0.45653233,6,15
8,BE,1.0008274,0.53169733,0.48400322,6,666
8,BE,0.9996584,0.53169733,0.45687822,1,70
8,BE,0.9999938,0.53169733,0.49997553,7,40
8,BE,0.9999938,0.53169733,0.4637093,6,40
8,BE,1.000302,0.53169733,0.7792056,5,25
8,BE,0.9996584,0.53169733,0.4630976,6,60
8,BE,1.0000823,0.53169733,0.47233447,5,40
8,BE,1.0008836,0.53169733,0.7010294,4,25
8,BE,1.0008836,0.53169733,0.53458583,5,50
8,BE,1.0008836,0.53169733,0.47271308,7,40
8,BE,1.0008836,0.53169733,0.47960383,5,53
8,BE,0.9845164,0.53169733,0.49223712,6,32
8,BE,0.9845164,0.53169733,0.4056225,6,24
8,BE,0.9996759,0.53169733,0.5339408,5,40
8,BE,1.0003434,0.53169733,0.5875737,6,38
8,BE,1.0003434,0.53169733,0.5942257,6,38
8,BE,1.0008839,0.53169733,0.6488703,4,65
8,BE,1.0008839,0.53169733,0.49321413,4,38
8,BE,0.9998123,0.53169733,0.41233012,4,42
8,BE,0.9998123,0.53169733,0.44414055,7,30
8,BE,0.9998123,0.53169733,0.4569487,4,36
8,BE,1.0009297,0.53169733,0.444637,6,38
8,BE,0.9985566,0.53169733,0.69939923,6,666
8,BE,0.9985566,0.53169733,0.53334296,6,42
8,BE,0.9985566,0.53169733,0.53506,4,0
8,BE,1.0009297,0.53169733,0.49995106,7,32
8,BE,1.0006238,0.53169733,0.7794566,5,22
8,BE,0.9996584,0.53169733,0.7089708,6,666
8,BE,1.0004098,0.53169733,0.5975064,7,42
8,BE,1.0004098,0.53169733,0.66452444,7,20
8,BE,1.0006238,0.53169733,0.7794566,6,666
8,BE,1.0005697,0.53169733,0.47945327,3,65
8,BE,1.0006238,0.53169733,0.47259045,5,70
8,BE,1.0005697,0.53169733,0.47945327,5,38
8,BE,1.0013014,0.53169733,0.5980388,3,666
8,BE,1.006447,0.53169733,0.47343382,3,65
8,BE,1.006447,0.53169733,0.38996065,6,36
8,BE,1.006447,0.53169733,0.38996065,5,38
8,BE,1.006447,0.53169733,0.38316873,4,40
8,BE,1.006447,0.53169733,0.47343382,4,38
8,BE,1.006447,0.53169733,0.48672095,7,666
8,BE,1.006447,0.53169733,0.43609282,6,40
8,BE,1.006447,0.53169733,0.5294412,6,32
8,BE,1.0002447,0.53169733,0.41210258,6,45
8,BE,1.0002447,0.53169733,0.4996089,3,40
8,BE,1.0002447,0.53169733,0.648456,2,40
8,BE,1.0002447,0.53169733,0.49289897,7,24
8,BE,1.0005877,0.53169733,0.6287428,2,38
8,BE,1.0005877,0.53169733,0.5962847,7,50
8,BE,1.0002447,0.53169733,0.648456,7,40
8,BE,1.0005877,0.53169733,0.5943707,6,45
8,BE,1.0002447,0.53169733,0.4125084,7,80
8,BE,1.0005877,0.53169733,0.52557856,5,26
8,BE,0.9998549,0.53169733,0.5251937,7,32
8,BE,0.999821,0.53169733,0.4722113,6,45
8,BE,0.9998549,0.53169733,0.5328495,3,42
8,BE,0.9998549,0.53169733,0.5251937,7,40
8,BE,0.9998549,0.53169733,0.6641559,4,666
8,BE,0.999821,0.53169733,0.53283143,6,37
8,BE,0.9996584,0.53169733,0.65689766,7,55
8,BE,1.0006238,0.53169733,0.53325915,5,48
8,BE,0.9996584,0.53169733,0.46355367,5,40
8,BE,0.999821,0.53169733,0.47909495,7,15
8,BE,1.0004036,0.53169733,0.5961751,5,45
8,BE,0.9845164,0.53169733,0.6475846,6,666
8,BE,0.9845164,0.53169733,0.49223712,7,666
8,BE,1.0005697,0.53169733,0.59760183,7,32
8,BE,1.006447,0.53169733,0.48672095,5,32
8,BE,1.0026528,0.53169733,0.43444887,6,666
8,BE,0.999821,0.53169733,0.5872669,7,70
8,BE,1.000176,0.53169733,0.43833506,3,19
8,BE,0.9999825,0.53169733,0.4637041,6,24
8,BE,0.9985566,0.53169733,0.58652407,6,40
8,BE,0.9999825,0.53169733,0.657111,2,40
8,BE,0.9985566,0.53169733,0.59507406,5,18
8,BE,0.9985566,0.53169733,0.4716141,5,42
8,BE,0.9999825,0.53169733,0.657111,6,38
8,BE,0.9999825,0.53169733,0.4382502,7,36
8,BE,0.9999825,0.53169733,0.44465372,6,42
8,BE,1.0026528,0.53169733,0.47164902,5,666
8,BE,1.0010581,0.53169733,0.5286936,3,38
8,BE,0.9999825,0.53169733,0.6989875,6,46
8,BE,0.9999825,0.53169733,0.40646136,5,50
8,BE,1.0026528,0.53169733,0.48488602,6,30
8,BE,1.0026528,0.53169733,0.48488602,6,666
8,BE,1.000176,0.53169733,0.7093376,2,20
8,BE,1.000176,0.53169733,0.49957463,5,36
8,BE,1.000176,0.53169733,0.46379393,4,38
8,BE,1.0006391,0.53169733,0.41226512,6,40
8,BE,0.9996576,0.53169733,0.41226634,3,60
8,BE,0.9996576,0.53169733,0.4445091,4,60
8,BE,0.9996576,0.53169733,0.4926096,6,38
8,BE,1.000176,0.53169733,0.49957463,4,30
8,BE,1.000176,0.53169733,0.41207433,7,43
8,BE,1.0013052,0.53169733,0.43883014,5,35
8,BE,1.0003065,0.53169733,0.5001318,4,20
8,BE,0.9998549,0.53169733,0.5958479,4,38
8,BE,1.0003065,0.53169733,0.6992138,4,30
8,BE,1.0007553,0.53169733,0.5256665,3,22
8,BE,1.0007553,0.53169733,0.66475403,6,38
8,BE,1.0007553,0.53169733,0.6198128,4,60
8,BE,0.9992314,0.53169733,0.7086676,7,666
8,BE,1.0015016,0.53169733,0.43891597,5,777
8,BE,0.9992314,0.53169733,0.45668298,6,40
8,BE,0.9992314,0.53169733,0.4379212,6,38
8,BE,0.9992314,0.53169733,0.7086676,5,28
8,BE,0.9998123,0.53169733,0.44414055,6,40
8,BE,1.0003612,0.53169733,0.44438446,6,38
8,BE,0.9998123,0.53169733,0.4445781,7,35
8,BE,1.0003612,0.53169733,0.4125564,5,45
8,BE,1.0003612,0.53169733,0.43841606,3,45
8,BE,1.0007553,0.53169733,0.70093954,6,666
8,BE,0.9845164,0.53169733,0.4851484,5,32
8,BE,1.0003612,0.53169733,0.44438446,6,40
8,BE,0.99888355,0.53169733,0.4631946,6,35
8,BE,0.99888355,0.53169733,0.45652422,5,0
8,BE,0.9996576,0.53169733,0.4926096,5,40
8,BE,0.9996576,0.53169733,0.4063293,4,40
8,BE,0.9996576,0.53169733,0.46309748,6,40
8,BE,0.9996576,0.53169733,0.51812714,6,38
8,BE,0.99963474,0.53169733,0.49979597,7,22
8,BE,0.99963474,0.53169733,0.44406173,6,17
8,BE,0.99963474,0.53169733,0.55113405,5,50
8,BE,0.99963474,0.53169733,0.40632007,7,30
8,BE,0.99963474,0.53169733,0.41185123,7,45
8,BE,1.0003281,0.53169733,0.412137,5,40
8,BE,1.0003281,0.53169733,0.69922924,5,20
8,BE,1.0009297,0.53169733,0.4932366,6,12
8,BE,1.0003281,0.53169733,0.5001428,6,24
8,BE,1.0003281,0.53169733,0.45718434,3,40
8,BE,1.0003065,0.53169733,0.4633979,4,48
8,BE,1.0003065,0.53169733,0.6484959,4,60
8,BE,1.0022212,0.53169733,0.6517948,6,36
8,BE,1.0022212,0.53169733,0.38832322,6,33
8,BE,1.0022212,0.53169733,0.46323508,6,50
8,BE,1.0022212,0.53169733,0.43426204,7,48
8,BE,1.0022212,0.53169733,0.51312274,6,48
8,BE,1.0022212,0.53169733,0.518036,6,38
8,BE,1.0022212,0.53169733,0.38156,6,42
8,BE,1.000906,0.53169733,0.7098556,7,666
8,BE,1.0015013,0.53169733,0.49351835,4,40
8,BE,1.000845,0.53169733,0.45742056,4,60
8,BE,1.0015013,0.53169733,0.6492703,4,40
8,BE,1.000845,0.53169733,0.6995907,7,45
8,BE,1.000906,0.53169733,0.46413234,2,38
8,BE,1.0015013,0.53169733,0.7000493,5,45
8,BE,1.000906,0.53169733,0.40683678,6,666
8,BE,0.9845164,0.53169733,0.4851484,3,40
8,BE,0.9845164,0.53169733,0.45608315,7,55
8,BE,0.9845164,0.53169733,0.6475846,2,40
8,BE,1.0003831,0.53169733,0.49967808,6,60
8,BE,1.0003831,0.53169733,0.41215965,2,45
8,BE,1.0003831,0.53169733,0.46389005,6,55
8,BE,1.0003831,0.53169733,0.4066241,6,60
8,BE,1.0009297,0.53169733,0.41238493,7,22
8,BE,1.0003831,0.53169733,0.6992675,7,40
8,BE,1.0009192,0.53169733,0.53341657,5,28
8,BE,1.0009192,0.53169733,0.47962108,6,52
8,BE,1.0009192,0.53169733,0.62895113,6,40
8,BE,1.0008209,0.53169733,0.4445885,5,45
8,BE,1.0008209,0.53169733,0.6995735,4,666
8,BE,1.0002475,0.53169733,0.5001024,6,666
8,BE,1.0008209,0.53169733,0.45740953,3,58
8,BE,0.9996244,0.53169733,0.44449434,5,40
8,BE,1.0008209,0.53169733,0.41274607,4,42
8,BE,1.0002475,0.53169733,0.6484577,6,38
8,BE,1.0002475,0.53169733,0.49961048,4,32
8,BE,1.0016208,0.53169733,0.49357712,4,38
8,BE,1.0016208,0.53169733,0.500789,6,42
8,BE,1.0016208,0.53169733,0.44494405,6,35
8,BE,1.0016208,0.53169733,0.7001325,3,32
8,BE,1.0004098,0.53169733,0.536053,6,40
8,BE,0.99751824,0.53169733,0.44312164,5,28
8,BE,0.99751824,0.53169733,0.41097912,6,80
8,BE,1.0016208,0.53169733,0.4071273,6,26
8,BE,0.99751824,0.53169733,0.40545976,3,72
8,BE,1.0013071,0.53169733,0.46431834,6,43
8,BE,1.0013071,0.53169733,0.4638616,5,38
8,BE,1.0013071,0.53169733,0.4934226,2,28
8,BE,1.0013071,0.53169733,0.64914453,7,38
8,BE,1.0012431,0.53169733,0.46428883,5,39
8,BE,1.0012431,0.53169733,0.44477597,6,31
8,BE,1.0002778,0.53169733,0.69919384,3,22
8,BE,1.0003065,0.53169733,0.65797126,7,10
8,BE,1.0003065,0.53169733,0.6992138,5,22
8,BE,1.0012431,0.53169733,0.44477597,6,45
8,BE,1.0012431,0.53169733,0.6491028,1,65
8,BE,1.0012431,0.53169733,0.45760253,2,44
8,BE,1.0003654,0.53169733,0.7087741,4,38
8,BE,1.0002778,0.53169733,0.44434747,2,40
8,BE,0.9996576,0.53169733,0.44407183,6,20
8,BE,1.0002778,0.53169733,0.4447849,7,34
8,BE,1.0002778,0.53169733,0.46338466,4,38
8,BE,1.0002778,0.53169733,0.46384084,5,0
8,BE,0.9996576,0.53169733,0.44407183,6,40
8,BE,1.0003654,0.53169733,0.4066171,4,40
8,BE,0.99751824,0.53169733,0.4559002,5,36
8,BE,0.99751824,0.53169733,0.43717033,5,13
8,BE,0.99751824,0.53169733,0.43717033,6,38
8,BE,1.0002567,0.53169733,0.50010693,6,666
8,BE,1.0015013,0.53169733,0.65875703,6,666
8,BE,1.000845,0.53169733,0.4636475,5,60
8,BE,1.0015013,0.53169733,0.6492703,4,40
8,BE,1.000845,0.53169733,0.4445993,7,70
8,BE,1.0015013,0.53169733,0.4639515,1,38
8,BE,1.000845,0.53169733,0.44503704,4,45
8,BE,1.000845,0.53169733,0.4641042,6,42
8,BE,1.000845,0.53169733,0.4386283,6,45
8,BE,1.000845,0.53169733,0.40681207,6,55
8,BE,1.0009192,0.53169733,0.58791196,5,23
8,BE,1.0008931,0.53169733,0.5945524,6,38
8,BE,1.0008931,0.53169733,0.53631216,4,36
8,BE,1.0008931,0.53169733,0.628935,3,40
8,BE,1.0008931,0.53169733,0.5334028,4,22
8,BE,1.0003654,0.53169733,0.46342525,6,42
8,BE,1.0008931,0.53169733,0.5345906,7,666
8,BE,1.0010208,0.53169733,0.4446774,2,40
8,BE,1.0010208,0.53169733,0.50048906,7,666
8,BE,1.0008931,0.53169733,0.779666,7,666
8,BE,1.0015013,0.53169733,0.44489083,7,38
8,BE,0.9996244,0.53169733,0.49259335,5,38
8,BE,0.9996244,0.53169733,0.4063159,6,12
8,BE,1.0007311,0.53169733,0.52565366,6,0
