essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
10,AT,1.1742966,0.3817861,0.15775137,2,999
10,AT,0.9193351,0.3817861,0.6083592,6,999
10,AT,1.1878347,0.3817861,0.3503703,4,40
10,AT,0.7122245,0.3817861,0.5665014,6,50
10,AT,0.38084924,0.3817861,0.30141205,6,45
10,AT,0.9957522,0.3817861,0.19739993,6,45
10,AT,0.97702754,0.3817861,0.24777552,6,24
10,AT,0.78368235,0.3817861,0.58222216,2,55
10,AT,1.3637996,0.3817861,0.404295,6,50
10,AT,0.72670966,0.3817861,0.23075919,3,50
10,AT,0.84995234,0.3817861,0.8534584,7,8
10,AT,1.9764825,0.3817861,1.5271444,6,999
10,AT,1.9824136,0.3817861,0.2663115,6,40
10,AT,1.0441425,0.3817861,0.1910007,6,38
10,AT,0.52207124,0.3817861,0.10349641,6,999
10,AT,0.9970505,0.3817861,0.3796462,5,40
10,AT,0.7616985,0.3817861,0.5919381,7,35
10,AT,1.055126,0.3817861,0.66222525,3,40
10,AT,0.52241796,0.3817861,0.16540307,2,50
10,AT,1.056894,0.3817861,1.3041985,4,22
10,AT,0.34450516,0.3817861,1.1066573,2,40
10,AT,0.93347377,0.3817861,0.23673013,4,35
10,AT,0.6871439,0.3817861,1.2200289,5,999
10,AT,0.90981275,0.3817861,0.7728832,4,38
10,AT,0.98824126,0.3817861,0.28623304,2,45
10,AT,0.5445455,0.3817861,0.17240901,4,45
10,AT,0.97702754,0.3817861,0.36564386,6,40
10,AT,0.98824126,0.3817861,0.31380588,5,39
10,AT,0.9372276,0.3817861,0.23768222,5,30
10,AT,1.0240833,0.3817861,0.30358672,4,50
10,AT,0.9459853,0.3817861,0.3602019,6,999
10,AT,1.6432391,0.3817861,0.276403,4,38
10,AT,1.3384918,0.3817861,0.46221802,6,40
10,AT,0.79188985,0.3817861,0.23358023,4,38
10,AT,1.6562222,0.3817861,1.5271444,4,20
10,AT,0.9372276,0.3817861,0.25951204,4,65
10,AT,1.0769278,0.3817861,0.4100609,6,20
10,AT,0.7122245,0.3817861,0.4846237,4,16
10,AT,0.60090894,0.3817861,0.19025423,4,20
10,AT,1.4525481,0.3817861,0.29361042,5,45
10,AT,2.088285,0.3817861,0.41398564,7,39
10,AT,0.4809376,0.3817861,0.18312629,6,999
10,AT,0.9957522,0.3817861,0.13376632,99,999
10,AT,1.0240833,0.3817861,0.2835618,6,30
10,AT,1.0240833,0.3817861,0.25328195,5,42
10,AT,1.2985752,0.3817861,0.21778946,2,40
10,AT,1.7824746,0.3817861,0.44085133,6,10
10,AT,0.8216196,0.3817861,0.66740006,4,999
10,AT,0.82205164,0.3817861,0.31301177,6,25
10,AT,0.97702754,0.3817861,0.24777552,6,29
10,AT,0.8385646,0.3817861,0.14105183,7,40
10,AT,1.0169052,0.3817861,0.17054935,4,40
10,AT,0.84631556,0.3817861,0.17070174,5,999
10,AT,1.1742966,0.3817861,0.19752404,5,50
10,AT,0.61444527,0.3817861,0.7356381,2,999
10,AT,0.59415823,0.3817861,0.15067936,3,999
10,AT,1.022615,0.3817861,0.30315152,6,40
10,AT,0.42497617,0.3817861,0.28916943,6,38
10,AT,1.0900645,0.3817861,0.41506273,2,74
10,AT,0.3748413,0.3817861,0.058862563,6,55
10,AT,1.089091,0.3817861,0.34582958,3,41
10,AT,0.8216196,0.3817861,0.27315947,6,45
10,AT,1.5648562,0.3817861,0.24450597,6,60
10,AT,2.470603,0.3817861,0.73240405,4,50
10,AT,0.98824126,0.3817861,0.3412669,6,35
10,AT,1.3478407,0.3817861,0.427993,4,60
10,AT,1.089091,0.3817861,0.26936,6,999
10,AT,0.66631395,0.3817861,0.13209143,6,0
10,AT,1.7178597,0.3817861,1.1688949,5,6
10,AT,1.585341,0.3817861,0.45917627,6,45
10,AT,1.1579431,0.3817861,0.7879068,4,25
10,AT,0.49852526,0.3817861,0.1898231,5,35
10,AT,0.48493385,0.3817861,0.07577003,5,39
10,AT,1.0592657,0.3817861,0.33635893,6,30
10,AT,0.37660202,0.3817861,0.07596057,5,40
